Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000135604.jpg,A person in blue shirt and white shorts running on a green field.,0.0838,0.1053,0.3713,0.2705
000000302452.jpg,A person in a silver helmet rides a mechanical bull in a rodeo arena.,0.0004,0.0,0.1527,0.1443
000000396580.jpg,A serene lake with a white dock and distant trees.,0.0575,0.0455,0.1695,0.2527
000000376284.jpg,"A bustling city street with buildings, cars, and pedestrians in motion.",0.1728,0.0909,0.3431,0.2063
000000157756.jpg,A nighttime cityscape with illuminated buildings and a dark sky.,0.0009,0.0,0.1271,0.1675
000000456496.jpg,A person stands on a snowy surface with trees in the background.,0.003,0.1951,0.1366,0.1331
000000154339.jpg,Abstract artwork featuring vibrant colors and circular shapes against a dark background.,0.034,0.0625,0.1471,0.217
000000275727.jpg,A yellow train with a black roof travels on tracks through a wooded area.,0.6071,0.4167,0.7489,0.2815
000000322724.jpg,A person skiing down a snowy mountain slope with trees in the background.,0.5839,0.2857,0.5149,0.3059
000000367386.jpg,"A cozy living room with a black couch, red pillows, and a coffee table.",0.4617,0.0,0.5186,0.2939
000000351609.jpg,"A plate of orange-colored food items, possibly fruit or bread, on a white table.",0.021,0.1667,0.1442,0.3101
000000402334.jpg,A tall church with a steeple and cross stands against a blue sky.,0.3198,0.4242,0.3713,0.3203
000000006818.jpg,"A bathroom with a sink, mirror, and shower curtain rod.",0.2084,0.3529,0.4092,0.2756
000000502910.jpg,A person stands on a sidewalk in front of a building entrance.,0.129,0.25,0.5011,0.23
000000467176.jpg,"Three people in a room with a TV, shelves, and a window.",0.0308,0.0,0.1701,0.2524
000000205105.jpg,A person in green shirt and black shorts is playing tennis.,0.0055,0.0667,0.099,0.3269
000000052591.jpg,A person in black pants and white shirt stands in a doorway.,0.0494,0.1739,0.3351,0.2419
000000066038.jpg,A beach scene with colorful umbrellas and people relaxing on the sand.,0.3846,0.2222,0.531,0.3496
000000286908.jpg,"A collage of various food dishes, including rice, meat, and vegetables.",0.1521,0.0741,0.198,0.3389
000000144932.jpg,A serene lake with a distant shoreline and a cloudy sky.,0.0,0.2353,0.099,0.2435
000000261161.jpg,"A dog sits on a bench, looking up at the camera.",0.3524,0.0,0.3803,0.3057
000000512194.jpg,"A vase of flowers sits on a windowsill, with trees visible outside.",1.0239,0.1667,0.5718,0.3403
000000507473.jpg,A young boy with glasses and a white shirt is smiling.,0.0017,0.1143,0.1485,0.2346
000000232538.jpg,"A colorful train with yellow, blue, and red sections on a track.",0.431,0.0976,0.3757,0.2231
000000383289.jpg,"A man in a gray shirt sits at a table, possibly eating or drinking.",0.0,0.0,0.177,0.14
000000038825.jpg,"Two zebras standing on grass, facing opposite directions.",0.2583,0.3226,0.2355,0.3315
000000256192.jpg,A yellow motorcycle parked on a street with a crowd in the background.,1.3599,0.32,0.5111,0.2898
000000306893.jpg,"A large, white building with a red stripe and blue accents.",0.0465,0.1875,0.2101,0.229
000000356261.jpg,A horse stands in a grassy field near a flowing river.,0.3885,0.0833,0.3431,0.3745
000000040757.jpg,A person is lying on a bed with a white blanket and blue pillow.,0.8964,0.0889,0.7489,0.2739
000000063047.jpg,A person in a colorful shirt stands in front of a white building with a green roof.,0.0134,0.0526,0.2551,0.281
000000502168.jpg,"A group of people stands on a ship, gazing out at the ocean.",0.0359,0.1364,0.2862,0.2335
000000210502.jpg,"A sleek, modern train with a red stripe and white body gliding along tracks.",0.3406,0.0833,0.3947,0.3245
000000232088.jpg,"A cozy living room with a white couch, TV, and colorful decorations.",0.4381,0.24,0.4429,0.2878
000000095899.jpg,A stop sign and street sign for South York Block.,0.8103,0.05,0.4667,0.2678
000000416451.jpg,Two men in suits play guitars in a living room setting.,0.5507,0.1212,0.4472,0.2859
000000549738.jpg,A vibrant rainbow-colored kite flies against a cloudy sky.,0.3536,0.0588,0.3086,0.3582
000000502732.jpg,A modern kitchen with stainless steel appliances and brown cabinets.,0.3284,0.1818,0.2556,0.271
000000474164.jpg,A dog stands on a brown pickup truck in a parking lot.,0.6116,0.15,0.418,0.3308
000000389316.jpg,A large elephant stands in a zoo enclosure with a wooden fence.,0.5218,0.1935,0.5204,0.3069
000000526728.jpg,A person stands in front of a pink building with a red umbrella.,0.1294,0.1818,0.4566,0.2258
000000435205.jpg,A person is shaving their leg with a yellow teddy bear nearby.,0.4322,0.0,0.3717,0.3479
000000312237.jpg,"A beach scene with sand, water, and colorful umbrellas under a blue sky.",0.2228,0.129,0.2676,0.2681
000000431727.jpg,"A moose stands in a snowy forest, surrounded by bare trees.",0.0039,0.2667,0.3431,0.2629
000000226883.jpg,A rustic barn with a thatched roof stands in a grassy field.,0.0009,0.0,0.2151,0.2173
000000164969.jpg,A pizza in a box on a white surface.,1.8885,0.0,0.4893,0.3257
000000569059.jpg,"A cozy home office with a desk, lamp, and colorful wall art.",0.0887,0.2857,0.3394,0.2512
000000186980.jpg,A cozy dining room with a wooden table and chairs.,0.4878,0.0909,0.446,0.283
000000180383.jpg,"A living room with a TV, couch, and coffee table.",0.0023,0.0,0.2345,0.2089
000000545407.jpg,A large airplane flying through a clear blue sky.,1.4012,0.0,0.6944,0.3054
000000122217.jpg,Two cyclists race on a road with a white line and yellow curb.,0.0881,0.0667,0.2128,0.2869
000000005600.jpg,"Two bowls of food on a white plate, one orange, one brown.",0.478,0.3636,0.5393,0.2849
000000297396.jpg,A plate of food on a white tablecloth with a green border.,0.2043,0.2,0.4,0.2294
000000386277.jpg,"A vibrant yellow fruit hangs from a tree branch, surrounded by green leaves.",0.3466,0.0976,0.4563,0.3149
000000523241.jpg,"A parking lot with a yellow pole, white sign, and various vehicles.",0.0014,0.4848,0.155,0.3315
000000464824.jpg,A person in a striped shirt is running on a concrete surface.,0.0559,0.1143,0.3676,0.2491
000000032570.jpg,"Surfer rides a wave, crouched low on a white surfboard.",0.3723,0.0,0.5161,0.3042
000000237928.jpg,A modern kitchen with stainless steel appliances and white cabinets.,1.6104,0.2286,0.7938,0.2795
000000439525.jpg,A woman in a black dress is cutting a cake on a table.,1.0913,0.0606,0.6162,0.3203
000000206579.jpg,A person stands near a table with a candle and a book.,0.0032,0.125,0.1802,0.2241
000000267434.jpg,A pastoral scene with cows grazing in a lush green field.,1.1871,0.0,0.6114,0.2759
000000050006.jpg,"A serene lakeside scene with boats, trees, and a clear blue sky.",0.0016,0.0,0.1075,0.2627
000000188906.jpg,"A plate of food with various colors and textures, possibly including meat and vegetables.",0.0872,0.0714,0.2863,0.228
000000250758.jpg,A zebra stands in a grassy field with trees in the background.,1.0382,0.2632,0.5102,0.313
000000312263.jpg,"A tall, multi-story building with numerous windows and balconies.",0.137,0.1667,0.3097,0.271
000000446651.jpg,"Two helmeted riders on motorcycle, one in front, one behind.",0.0016,0.1463,0.0847,0.2896
000000145597.jpg,"A group of people gathered outdoors, possibly at a park or event.",0.1196,0.0667,0.5204,0.2881
000000122606.jpg,A white city bus with blue and green accents driving on a road.,0.5914,0.1765,0.4403,0.3125
000000417085.jpg,A dirt road winds through a rural landscape with trees and a distant building.,0.0674,0.2182,0.177,0.2277
000000092839.jpg,"A polar bear is lying down, looking up at the camera.",1.338,0.2,0.3713,0.3125
000000533493.jpg,Three men in black shirts stand against a blue background.,0.5354,0.1481,0.5111,0.3083
000000494427.jpg,A silver laptop on a light brown wooden table.,1.2203,0.2353,0.6944,0.321
000000438907.jpg,"Two men skateboarding on a ramp, one airborne, one on ground.",0.0027,0.2381,0.1818,0.3091
000000246436.jpg,"A man cooks in a kitchen, stirring food in a pan on the stove.",0.2396,0.1176,0.6753,0.3323
000000060886.jpg,A baseball game in progress with players on the field and spectators in the stands.,0.4118,0.0976,0.4276,0.2749
000000291791.jpg,A motorcycle parked on grass with a person standing nearby.,0.8692,0.2,0.446,0.2932
000000294163.jpg,A tall blue building with white lettering stands against a clear blue sky.,0.3314,0.0465,0.4563,0.2612
000000350405.jpg,A person is skiing down a snowy mountain slope.,0.4459,0.2581,0.4133,0.3337
000000456662.jpg,"A young girl stands in a doorway, wearing a white shirt and blue shorts.",0.6193,0.1818,0.5095,0.325
000000286708.jpg,A black and white cat wearing a pink hat indoors.,1.581,0.0541,0.7938,0.3574
000000005477.jpg,A large yellow airplane with blue stripes on a runway.,0.6323,0.0,0.3049,0.2922
000000486573.jpg,A white building with a brown door stands in a wooded area.,0.0471,0.1875,0.2748,0.2461
000000369675.jpg,A red and white train with black doors on a brown track.,0.7511,0.1429,0.4796,0.3352
000000164115.jpg,"A person stands on a wooden deck, holding a surfboard.",0.0035,0.0625,0.2,0.2754
000000113403.jpg,A person in a white shirt sits on a white couch.,0.0052,0.0833,0.253,0.2103
000000127530.jpg,A man in blue shirt and white shorts plays tennis on a green court.,1.1385,0.0,0.8606,0.2485
000000384136.jpg,A young man in a yellow shirt plays a guitar indoors.,0.029,0.1935,0.3125,0.2705
000000419408.jpg,A person sits on a bench in a park-like setting with trees and grass.,0.0036,0.0,0.3035,0.1943
000000548524.jpg,A serene beach scene with gentle waves and a clear blue sky.,0.0,0.1111,0.1613,0.2627
000000187513.jpg,"A bathroom with green walls, white fixtures, and a brown cabinet.",0.6088,0.0625,0.5114,0.3489
000000118594.jpg,Two brown and white cows grazing in a grassy field near a fence.,0.2746,0.1,0.4327,0.3411
000000539143.jpg,A purple and yellow train travels through a tunnel on tracks.,0.5016,0.2424,0.3876,0.3125
000000169356.jpg,A person is skateboarding on a concrete surface.,0.0307,0.1538,0.2871,0.314
000000494863.jpg,A red train with a white stripe travels along a track.,0.4346,0.1739,0.2869,0.282
000000217753.jpg,A grocery store display with various fruits and vegetables in green bins.,0.5298,0.2222,0.4373,0.3171
000000491213.jpg,A motorcycle parked on a sidewalk next to a street.,1.0243,0.0,0.378,0.314
000000374551.jpg,A bird with a long beak and brown feathers perched on a branch.,0.3714,0.2759,0.414,0.2825
000000482477.jpg,A bird with a black back and white belly perched on a branch.,0.8888,0.2308,0.5247,0.2639
000000521259.jpg,Three people walking on a street near a yellow building.,0.0557,0.0526,0.1586,0.246
000000134096.jpg,A calico cat stands on a white sink with a silver faucet.,1.3028,0.5385,0.5076,0.386
000000288685.jpg,A rodeo scene with cowboys on horses and a cheering crowd.,0.0028,0.0976,0.1818,0.2389
000000094751.jpg,"A bustling cityscape with tall buildings, people, and a clear blue sky.",0.0075,0.3333,0.2147,0.2048
000000293245.jpg,A sleek black motorcycle parked on a white brick sidewalk in front of a building.,0.6031,0.1111,0.6466,0.3022
000000167122.jpg,A nighttime scene with a car driving on a road illuminated by streetlights.,0.5608,0.1176,0.4118,0.2681
000000447187.jpg,A baseball game in progress with players on the field and a crowd in the stands.,0.1414,0.125,0.2904,0.2896
000000350002.jpg,"A woman with short brown hair sits on a bed, wearing a white shirt.",0.2538,0.1538,0.3916,0.1934
000000553664.jpg,"A cozy home office with a desk, laptop, and bookshelf.",0.0021,0.1818,0.1648,0.2372
000000246968.jpg,"A kitchen with a cluttered countertop, brown cabinets, and a refrigerator.",0.1543,0.0625,0.1807,0.3022
000000129054.jpg,"A serene landscape with a blue sky, green field, and distant mountains.",0.0176,0.125,0.1786,0.1953
000000138241.jpg,Three plates of food on a light brown table.,0.5953,0.2609,0.4505,0.2405
000000574297.jpg,A person rides a brown horse along a dirt path in a park.,0.7952,0.1176,0.4282,0.313
000000328117.jpg,A buffet-style food tray with various dishes and utensils.,0.0533,0.0,0.202,0.2078
000000192699.jpg,Two people in helmets ride motorcycles through a dense forest.,0.7138,0.1538,0.446,0.3503
000000344611.jpg,"A wet road with yellow signs, trees, and a cloudy sky.",0.0721,0.2174,0.1364,0.3176
000000153510.jpg,A colorful assortment of fruits and vegetables arranged on a plate.,0.2039,0.1667,0.4295,0.1934
000000576031.jpg,A person in a black coat and hat stands on a snowy surface.,0.514,0.0714,0.5461,0.2546
000000108864.jpg,"Two elephants stand in a grassy field, facing each other.",0.8037,0.0714,0.5625,0.3435
000000370677.jpg,"Three people in red, yellow, and blue shirts walking in a line.",0.2597,0.1818,0.2859,0.2379
000000502347.jpg,"A serene landscape with mountains, water, and a clear blue sky.",0.0819,0.1379,0.253,0.192
000000098018.jpg,"A cluttered room with a pink wall, blue sign, and various objects scattered about.",0.0016,0.0,0.1327,0.2878
000000384666.jpg,Children sledding down a snowy hill in a winter wonderland.,0.0962,0.0513,0.2439,0.2983
000000101068.jpg,A young boy in a white shirt and blue cap stands on a baseball field.,0.2245,0.0714,0.5021,0.2493
000000070254.jpg,A person rides a green and yellow train on a track.,0.7208,0.2162,0.6401,0.3254
000000283038.jpg,A red octagonal stop sign with white lettering on a black pole.,0.7288,0.2857,0.6085,0.3071
000000398438.jpg,A person in a black shirt is cutting a cake with a knife.,1.1993,0.0,0.7282,0.2988
000000227399.jpg,A yellow and white toy train on a street with buildings and people.,0.2883,0.0,0.3321,0.3318
000000571718.jpg,A bustling grocery store scene with a prominent yellow fruit display.,0.0592,0.1026,0.146,0.2937
000000427055.jpg,A large building with a clock tower stands on a city street.,0.5325,0.0714,0.3647,0.2698
000000121744.jpg,A person in blue shirt and white shorts is holding a tennis racket.,0.1688,0.16,0.1942,0.3047
000000460927.jpg,"A large brown bear stands in a grassy field, facing right.",0.3147,0.0571,0.4055,0.3057
000000385997.jpg,"A room with a window, curtains, and a table with a lamp.",0.074,0.0556,0.2451,0.2817
000000016598.jpg,A woman with blue hair takes a selfie in a bathroom.,1.8616,0.0,0.6899,0.3613
000000240049.jpg,"A person in black clothing stands on a balcony, holding a pink object.",0.0674,0.4,0.3358,0.1661
000000526392.jpg,Two cars driving on a road with buildings and trees in the background.,0.2079,0.2286,0.3064,0.2617
000000466125.jpg,"Two people sitting on a bench, one in blue shirt, one in green.",0.0,0.2727,0.0588,0.1986
000000222118.jpg,A woman with shoulder-length brown hair wearing a black shirt.,0.1407,0.0833,0.3117,0.2035
000000386912.jpg,"A person sits at a desk, wearing a blue shirt and black jacket.",0.0994,0.25,0.6004,0.3342
000000177893.jpg,A red bus with white roof and blue windows on a road.,0.4941,0.0667,0.3841,0.3247
000000248810.jpg,"A serene park scene with a walking path, trees, and a metal fence.",0.4491,0.2791,0.4412,0.2177
000000252332.jpg,A red octagonal stop sign with white border and lettering.,0.4961,0.1212,0.3468,0.3154
000000219271.jpg,A snowy mountain landscape with a lone figure standing on a rocky outcrop.,0.0829,0.1818,0.2818,0.2103
000000292456.jpg,A woman in a hat rides a scooter on a city street.,0.5328,0.0645,0.5076,0.236
000000133343.jpg,"A man in a suit and sunglasses, wearing a hat.",0.2576,0.2667,0.6918,0.272
000000436551.jpg,Two elegant black swans with red beaks float on calm water.,0.2882,0.1333,0.3803,0.3523
000000378453.jpg,"A serene forest scene with tall trees, lush greenery, and a clear blue sky.",0.0007,0.1081,0.1071,0.1259
000000114049.jpg,A person in a blue shirt and black pants stands in a room.,0.0041,0.0,0.1653,0.2139
000000080949.jpg,A white cat is lying on a silver laptop keyboard.,0.1795,0.1143,0.4686,0.334
000000400803.jpg,"Orange lifeboat on blue ocean, white wake visible behind it.",0.0149,0.1212,0.0917,0.343
000000447465.jpg,"Two skiers on snowy slope, one in blue, one in red and blue.",0.0008,0.2941,0.1064,0.3115
000000358923.jpg,A person in a red shirt holds a colorful umbrella outdoors.,0.4653,0.2222,0.2466,0.2302
000000491725.jpg,A nighttime cityscape with illuminated buildings and a dark sky.,0.0,0.3226,0.0847,0.2334
000000512564.jpg,"A bustling city street with tall buildings, parked cars, and a crosswalk.",0.1547,0.1143,0.4429,0.2842
000000551804.jpg,A woman in white tennis attire playing on a clay court.,0.7634,0.2222,0.5373,0.3547
000000142585.jpg,A busy parking lot with various cars and a large red and white structure.,0.122,0.3333,0.2326,0.2164
000000474344.jpg,"Two people in a park: one playing baseball, one walking with a book.",0.0241,0.2286,0.2112,0.3069
000000474028.jpg,Children playing in a grassy field with trees and bushes in the background.,0.1107,0.16,0.3957,0.2477
000000339823.jpg,Woman in orange dress holds black umbrella against blue sky.,1.2249,0.1176,0.6169,0.3782
000000181421.jpg,Two people in a canoe on a lake with an umbrella.,0.8052,0.0,0.481,0.3621
000000401446.jpg,A woman in a pink dress walks along a road with trees in the background.,0.5161,0.0,0.323,0.2401
000000186938.jpg,A small bird with a white head and brown body stands on a rocky beach.,0.7547,0.2,0.7729,0.3076
000000146825.jpg,"A red train with yellow stripes travels through a city, passing buildings.",0.4105,0.1818,0.3042,0.2793
000000364322.jpg,A flock of sheep grazing in a lush green field.,0.7322,0.2353,0.6347,0.3142
000000062692.jpg,A woman in a black shirt and white skirt runs on a blue track.,0.0937,0.0513,0.3916,0.2588
000000297830.jpg,"A black and white dog sits on a porch, panting near a door.",0.8059,0.2857,0.5769,0.2549
000000136772.jpg,"A bowl of mixed fruits, including strawberries, peaches, and possibly apples.",0.2809,0.1143,0.3803,0.3188
000000461275.jpg,A street signpost with two intersecting signs in a green forest setting.,0.1936,0.2759,0.4605,0.2949
000000019402.jpg,"Two people in winter clothing, one with arm raised, standing together.",0.2391,0.0,0.3803,0.2573
000000228214.jpg,"A man in a military uniform stands with hands clasped, wearing a white hat.",0.1623,0.0,0.3322,0.2908
000000561679.jpg,A red sign with black text stands on a white base near a road.,0.3085,0.1212,0.41,0.2966
000000463730.jpg,"A bustling city street with parked cars, pedestrians, and a building in the background.",0.119,0.0,0.367,0.2335
000000167067.jpg,A man in a tuxedo stands before a white wall with green logos.,0.0409,0.1875,0.3612,0.2639
000000157928.jpg,Two people skiing on snow-covered ground with trees in background.,0.0845,0.1765,0.372,0.2556
000000449579.jpg,Woman in red shirt and black shorts playing tennis on green court.,1.6478,0.2222,0.5289,0.28
000000312720.jpg,A serene beach scene with a solitary palm tree against a blue sky.,0.0,0.0952,0.124,0.1659
000000544052.jpg,A person in a white outfit stands on a gravel road outdoors.,0.0022,0.0667,0.2232,0.2156
000000475732.jpg,"A ginger cat wearing a blue baseball cap, looking to the left.",0.5215,0.3125,0.5011,0.3823
000000072795.jpg,A baseball game in progress with players on the field and spectators in the stands.,0.2564,0.1379,0.3006,0.3145
000000541123.jpg,A tennis match in progress on a green court with white lines.,0.2887,0.1333,0.4429,0.3066
000000020992.jpg,A man with short brown hair and a black shirt is looking to the left.,0.5079,0.0571,0.4501,0.214
000000403584.jpg,"A lone figure stands on a beach at night, facing the ocean.",0.3447,0.0,0.5773,0.2439
000000229216.jpg,"Two people sitting outdoors, one in pink shirt, one in blue shirt.",0.0877,0.4706,0.1613,0.2759
000000085823.jpg,Two zebras grazing on green grass in a natural setting.,0.5214,0.1333,0.5439,0.3267
000000001675.jpg,A black cat with white markings lounges on a white surface.,0.4338,0.2759,0.5261,0.2749
000000495448.jpg,A white wedding cake with red flowers on a white tablecloth.,0.9892,0.1333,0.6284,0.3174
000000022192.jpg,"A person sits on a couch, holding a phone in their left hand.",0.049,0.1143,0.3064,0.1744
000000262048.jpg,"A beach scene with a red umbrella, people lounging, and a cloudy sky.",0.2605,0.2286,0.1942,0.2996
000000112626.jpg,A gray suitcase sits on a wooden floor near a tan couch.,1.3671,0.0714,0.6038,0.2998
000000175364.jpg,"A cozy kitchen with a central island, cabinets, and a window.",0.3435,0.0625,0.4416,0.2571
000000158945.jpg,A large elephant stands on a dirt path in a forested area.,0.2533,0.2667,0.3553,0.3142
000000116439.jpg,"A person in a red kayak on a river, surrounded by trees and colorful buildings.",0.0971,0.0,0.3875,0.3193
000000433103.jpg,"A group of people in yellow shirts stand in a line, holding green objects.",0.0557,0.0606,0.2793,0.2925
000000553221.jpg,Person windsurfing on water with beach and blue sky in background.,0.3147,0.0571,0.2038,0.2957
000000253452.jpg,"A table with various dishes, including a plate of food and a bowl of soup.",0.3495,0.1739,0.516,0.2534
000000565778.jpg,A blue train emerges from a tunnel in a forested area.,0.3901,0.1026,0.2174,0.3457
000000342367.jpg,Two men in black suits and hats stand at a wooden table.,0.303,0.1053,0.5496,0.2335
000000382088.jpg,A white horse with a blonde mane stands on a dirt road.,1.1847,0.069,0.6222,0.3367
000000006614.jpg,Two cylindrical objects with white centers and gray edges.,0.0327,0.125,0.1235,0.2822
000000139684.jpg,"A cozy living room with a couch, TV, and various decorations.",0.3229,0.0625,0.3993,0.2839
000000193743.jpg,A person in white shirt and black shorts walking on a blue surface.,0.0037,0.3158,0.2481,0.3118
000000290771.jpg,A cozy living room with a large window overlooking a lush green forest.,0.7784,0.0,0.5558,0.3113
000000400794.jpg,A man in a striped shirt sits at a table with a plate of food.,0.2778,0.125,0.5567,0.3391
000000148508.jpg,A red bus on a city street with a person standing nearby.,0.3038,0.0,0.2584,0.3015
000000463522.jpg,A horse-drawn carriage on a street with buildings in the background.,0.3031,0.2143,0.2148,0.3376
000000056344.jpg,"A room with a white wall, window, and a blue object on the floor.",0.0102,0.2143,0.2212,0.2134
000000134886.jpg,A fighter jet flies over a grassy field with a parked car below.,0.1553,0.0,0.3957,0.282
000000460379.jpg,"A serene forest scene with tall trees, green grass, and a clear blue sky.",0.0,0.0571,0.1327,0.1952
000000126226.jpg,People in blue uniforms sitting on a bench outdoors.,0.0092,0.1579,0.1515,0.2349
000000108503.jpg,"A serene beach scene with gentle waves, sandy shore, and lush green trees in the background.",0.0632,0.1481,0.2411,0.301
000000529105.jpg,"A black horse stands in a grassy field, facing away from the camera.",0.3117,0.1333,0.3957,0.3411
000000224807.jpg,A group of people gathered around a table with food.,0.5527,0.0769,0.5403,0.3325
000000193884.jpg,A stop sign stands on a road with trees and a blue sky in the background.,0.6184,0.069,0.5068,0.2651
000000212166.jpg,A young boy in a black shirt sits at a table with a plate of food.,0.2764,0.2069,0.3878,0.2529
000000396518.jpg,A person in a canoe on a river surrounded by tall grasses.,0.0196,0.125,0.3042,0.2822
000000070048.jpg,"A table with various food items, including salad, soup, and bread.",0.4021,0.2286,0.253,0.2864
000000382696.jpg,"A cozy living room with a fireplace, couch, and wooden floor.",0.007,0.0,0.3431,0.1998
000000165257.jpg,"A kitchen with a wooden cabinet, sink, and various appliances.",0.53,0.0769,0.5161,0.2888
000000311518.jpg,"A green canoe floats on a calm lake, surrounded by trees and grass.",0.1103,0.0833,0.3982,0.3049
000000341719.jpg,A snowy mountain scene with people skiing down a slope.,0.1826,0.0588,0.2294,0.321
000000427034.jpg,"A cozy living room with a fireplace, couch, and decorative elements.",0.0017,0.2857,0.1087,0.1797
000000229849.jpg,A tennis player in blue attire serves on a blue court with green surroundings.,0.495,0.1176,0.3322,0.3181
000000189451.jpg,"A white plate with a brown substance, possibly food, on it.",0.0784,0.0513,0.3117,0.2639
000000060932.jpg,A man in a white suit waves at the camera in a formal setting.,0.3551,0.303,0.426,0.2888
000000551820.jpg,"A bustling indoor scene with people, a white floor, and a yellow wall.",0.0006,0.1875,0.1064,0.2145
000000284762.jpg,A traffic light with a blue sign and white text on a pole.,0.6787,0.1935,0.3957,0.2932
000000067406.jpg,"A serene park scene with a large tree, grassy area, and clear blue sky.",0.1136,0.0606,0.2262,0.2261
000000354307.jpg,A person with short black hair lying on a white surface.,0.0791,0.2069,0.2869,0.2467
000000578500.jpg,"A cozy living room with red walls, white ceiling, and blue couch.",0.3262,0.0,0.4032,0.292
000000127092.jpg,"A large, multi-story building with a prominent tower stands against a clear blue sky.",0.0307,0.2222,0.1908,0.2089
000000556765.jpg,"A large elephant stands in shallow water, surrounded by rocks.",0.4602,0.2308,0.1829,0.3345
000000066523.jpg,"A bedroom with a bed, white walls, and a window with curtains.",0.0319,0.1875,0.3351,0.2842
000000192670.jpg,Baseball game in progress with players on field and spectators in stands.,0.0008,0.2308,0.119,0.2627
000000554291.jpg,A cat is playing with a blue ball on a wooden floor.,0.2933,0.1935,0.2884,0.3203
000000226417.jpg,"A vibrant outdoor scene with people, trees, and colorful elements.",0.0006,0.2,0.0613,0.1768
000000368982.jpg,A wooden table with a black and white object and a red item.,0.1179,0.1667,0.2818,0.2321
000000283785.jpg,A person in yellow stands on a street with a blue sky and white clouds.,0.0025,0.1081,0.1626,0.1754
000000458054.jpg,"A row of white tombstones in a cemetery, surrounded by grass and trees.",0.5391,0.2,0.4649,0.1746
000000338905.jpg,"A group of people sitting at a table outdoors, possibly at a restaurant.",0.8687,0.0571,0.7282,0.3201
000000579070.jpg,A group of people sitting around a table in a restaurant setting.,1.5725,0.2667,0.8005,0.281
000000414133.jpg,A red sign stands on a grassy area near a road.,0.5983,0.1053,0.3683,0.3359
000000419098.jpg,Pink circular objects with black stripes on a black background.,0.0013,0.2,0.1271,0.2925
