Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000467176.jpg,Two people dancing in a room with a window and door.,0.0338,0.0,0.2162,0.1888
000000205105.jpg,A man in green shirt and black pants throws a ball into the air.,0.3281,0.2424,0.4915,0.3015
000000052591.jpg,A woman in a white dress stands on a snowy surface.,0.1307,0.2857,0.2717,0.2744
000000066038.jpg,A beach scene with colorful umbrellas and people relaxing on chairs.,0.399,0.125,0.5373,0.3577
000000286908.jpg,A collage of six food photographs arranged in a grid pattern.,0.0597,0.0,0.2174,0.2922
000000144932.jpg,"Two people kayaking on a calm lake, surrounded by trees.",0.0007,0.2424,0.0847,0.2642
000000261161.jpg,"A dog sits on a bench, looking directly at the camera.",0.3026,0.1081,0.3803,0.3049
000000512194.jpg,"A vase of flowers sits on a windowsill, viewed from outside.",1.0751,0.1667,0.5569,0.3396
000000507473.jpg,Woman with glasses drinking from green cup in white shirt.,0.0,0.1081,0.061,0.2852
000000232538.jpg,A large industrial building with a smokestack and parking lot.,0.0012,0.0444,0.122,0.2405
000000383289.jpg,A person rides a black scooter with a yellow sign on a sidewalk.,0.0045,0.0571,0.3321,0.3374
000000038825.jpg,"Two zebras grazing in a grassy field, viewed from behind.",0.4375,0.129,0.7182,0.3267
000000256192.jpg,A yellow motorcycle parked on a street with a building in the background.,1.3936,0.4,0.5111,0.2617
000000306893.jpg,"A large, dark tent-like structure with a red base and white pillars.",0.0546,0.0,0.31,0.2015
000000356261.jpg,"A serene landscape with a river, grazing sheep, and distant mountains.",0.0019,0.1481,0.1563,0.2751
000000040757.jpg,A person in a red shirt and black pants running outdoors at night.,0.0029,0.15,0.3007,0.1815
000000063047.jpg,A man in a red shirt stands in front of a white building.,0.0503,0.0,0.2428,0.26
000000502168.jpg,"A coastal scene with a pier, ocean, and distant boats under a cloudy sky.",0.045,0.0455,0.1145,0.1727
000000210502.jpg,A white train with a red stripe and black door on a platform.,0.6345,0.0,0.5636,0.3569
000000232088.jpg,"A small white house with a porch and window, viewed from a distance.",0.017,0.2727,0.3612,0.1957
000000095899.jpg,A stop sign and street sign for Fort York Boulevard are visible.,1.0944,0.0,0.5435,0.343
000000416451.jpg,Two men in suits sit at a table in a dimly lit room.,0.2365,0.0,0.2862,0.259
000000549738.jpg,A colorful bird flies above a cityscape with a tall tower.,0.048,0.0,0.2323,0.2883
000000502732.jpg,"A blurry kitchen scene with a refrigerator, cabinets, and a window.",0.0388,0.0952,0.1818,0.2793
000000474164.jpg,"A person stands on a car roof, gazing at the sky.",0.003,0.0541,0.3125,0.2725
000000389316.jpg,A man in a white shirt and black pants stands on a dirt road.,0.0008,0.0,0.123,0.1331
000000526728.jpg,A woman in a black jacket and red pants sits on a couch.,0.0593,0.129,0.345,0.1682
000000435205.jpg,"A pixelated teddy bear and a large, indistinct face in a colorful, abstract composition.",0.1743,0.24,0.2587,0.2727
000000312237.jpg,"A serene beach scene with sand, water, and distant mountains.",0.1605,0.1212,0.1471,0.2544
000000431727.jpg,"A person stands on a branch, looking up at a cloudy sky.",0.0299,0.0952,0.2151,0.2544
000000226883.jpg,"A serene outdoor scene with a house, trees, and a person sitting on a bench.",0.0055,0.0,0.2083,0.2107
000000164969.jpg,"A man in a turban and robe, holding a staff, appears in a painting.",0.0052,0.1212,0.269,0.1235
000000569059.jpg,"A cluttered desk with a computer monitor, lamp, and various items.",0.58,0.1818,0.5556,0.3157
000000186980.jpg,"A cozy kitchen with a table, chairs, and a refrigerator.",0.1708,0.093,0.3156,0.2957
000000180383.jpg,A person sits on a couch watching TV in a living room setting.,0.1672,0.1333,0.3191,0.2416
000000545407.jpg,A large commercial airplane flying through a clear blue sky.,1.2089,0.0,0.686,0.3169
000000122217.jpg,A nighttime soccer match on a well-lit field with visible players and goal.,0.0009,0.2069,0.1995,0.1582
000000005600.jpg,"A bowl of fruit, likely apples, on a white tablecloth.",0.0331,0.25,0.4092,0.2177
000000297396.jpg,"A blurry, low-resolution image of a round table with indistinct objects on it.",0.0132,0.2759,0.266,0.2097
000000386277.jpg,"A vibrant, colorful fruit hanging from a tree branch.",0.2651,0.0476,0.413,0.2844
000000523241.jpg,A tall pole stands in a parking lot with a distant building visible.,0.1921,0.1875,0.1596,0.2771
000000464824.jpg,A man in a striped shirt is kissing a woman on the cheek.,0.0428,0.1212,0.3321,0.1909
000000032570.jpg,"A person stands on a beach, facing left, with water in the background.",0.0219,0.1481,0.3431,0.1995
000000237928.jpg,"A blurry, pixelated room with a window and indistinct furniture.",0.0042,0.3243,0.15,0.1967
000000439525.jpg,"Woman in floral dress holding white object, possibly a cake.",0.1031,0.0625,0.1835,0.2423
000000206579.jpg,"A person sits at a table, holding a white object.",0.0,0.0606,0.1376,0.1777
000000267434.jpg,A pastoral scene with cows grazing in a field near a house.,1.0924,0.0741,0.4796,0.2957
000000050006.jpg,"A serene lakeside scene with boats, trees, and mountains in the distance.",0.004,0.069,0.2696,0.2834
000000188906.jpg,"A blurry, colorful abstract painting with indistinct shapes and patterns.",0.0018,0.1667,0.1,0.1357
000000250758.jpg,"A zebra stands in a field, facing left, with trees in the background.",0.6086,0.2105,0.4412,0.322
000000312263.jpg,A tall building with a grid-like facade and a circular logo at the bottom.,0.2418,0.0769,0.3775,0.2189
000000446651.jpg,"Two people sit in a car, wearing hats and sunglasses.",0.0216,0.1,0.4121,0.2439
000000145597.jpg,"A group of people sitting on the ground, possibly at a picnic or outdoor event.",0.1971,0.0,0.6134,0.2976
000000122606.jpg,A white bus with blue logo and black windshield wipers on a road.,0.6239,0.1081,0.4327,0.3169
000000417085.jpg,A street scene with a tall light pole and a distant building.,0.0102,0.0,0.1802,0.2041
000000092839.jpg,"A majestic polar bear reclines on its side, gazing upward with curiosity.",0.7689,0.2051,0.3351,0.3228
000000533493.jpg,"Three men in black shirts, one with sunglasses, pose against a blue background.",0.3301,0.0,0.5558,0.3215
000000494427.jpg,A computer screen displaying a Windows interface with the Medion logo.,0.0862,0.303,0.163,0.3267
000000438907.jpg,"Two men skateboarding on a street, one in white shirt and black pants.",0.003,0.1463,0.2719,0.3069
000000246436.jpg,A person in a black shirt sits at a table with a plate of food.,0.0307,0.1176,0.1905,0.2637
000000060886.jpg,A group of people huddled together on a grassy field.,0.6653,0.0,0.344,0.2764
000000291791.jpg,"A motorcycle with a sidecar parked on grass, facing left.",0.3155,0.1714,0.372,0.3257
000000294163.jpg,A tall clock tower with a yellow face and white windows stands against a blue sky.,0.9053,0.1905,0.8417,0.3005
000000350405.jpg,A person in a white shirt and black pants is kneeling on a snowy surface.,0.0568,0.1935,0.3628,0.3298
000000456662.jpg,"A young boy stands in a doorway, wearing a white shirt and blue shorts.",0.1097,0.1176,0.3322,0.2747
000000286708.jpg,"A cat wearing a pink hat, looking directly at the camera.",0.6481,0.0645,0.4782,0.3582
000000005477.jpg,"A large commercial airplane on a runway, viewed from the side.",0.3259,0.1818,0.3431,0.2876
000000486573.jpg,A person in a white shirt and black pants stands in a doorway.,0.04,0.0645,0.2719,0.2191
000000369675.jpg,A vintage train station with a red and white building and covered platform.,0.4406,0.1481,0.3957,0.2949
000000164115.jpg,"A blurry outdoor scene with a car, trees, and a blue sky.",0.0011,0.1429,0.1613,0.2285
000000113403.jpg,A white teddy bear with black eyes and nose sits on a bed.,0.3296,0.087,0.5461,0.3003
000000127530.jpg,A man in blue shirt and white shorts plays tennis on a green court.,1.1385,0.0645,0.8606,0.2485
000000384136.jpg,"A woman with dark hair holds a camera, aiming it at the viewer.",0.256,0.1875,0.5437,0.3462
000000419408.jpg,"Two people in park, one sitting on bench, one on swing.",0.029,0.0,0.1205,0.2698
000000548524.jpg,"A surfer rides a wave on a beach, surrounded by colorful static.",0.3126,0.1081,0.2151,0.2705
000000187513.jpg,"A blurry, abstract composition of various colors and shapes.",0.0035,0.1765,0.101,0.2007
000000118594.jpg,"Two longhorn cattle grazing in a field, one facing away, one facing forward.",0.121,0.1176,0.2719,0.3384
000000539143.jpg,A yellow train with blue windows travels on a black track.,0.4113,0.1875,0.2906,0.2759
000000169356.jpg,A person playing a piano with their hands on the keys.,0.021,0.0833,0.3431,0.1494
000000494863.jpg,A red train with a white stripe and circular window on the right side.,0.3035,0.0,0.2793,0.2786
000000217753.jpg,A grocery store display with various fruits and vegetables in bins.,0.5695,0.32,0.4416,0.313
000000491213.jpg,A motorcycle parked on a street with a car in the background.,1.2578,0.0,0.5853,0.3423
000000374551.jpg,"A woman in a white dress reclines on a bed, embracing a man.",0.0045,0.1333,0.1596,0.1201
000000482477.jpg,"A large bird of prey perched on a tree branch, facing right.",0.5472,0.1538,0.526,0.3015
000000521259.jpg,A group of people playing frisbee on a sunny day.,0.4919,0.0526,0.372,0.2258
000000134096.jpg,A person in a white shirt and black pants is sitting on a chair.,0.0,0.6087,0.1163,0.1968
000000288685.jpg,A soccer match with players on field and spectators in stands.,0.0405,0.0,0.2273,0.1942
000000094751.jpg,A nighttime cityscape with a prominent traffic light and illuminated buildings.,0.1722,0.1333,0.3484,0.186
000000293245.jpg,"A motorcycle parked in front of a building with ""500"" displayed.",0.8531,0.1111,0.6401,0.3384
000000167122.jpg,"A nighttime scene with a person walking on a sidewalk, illuminated by streetlights.",0.1385,0.25,0.3677,0.2544
000000447187.jpg,A baseball game in progress with players on the field and a crowd in the stands.,0.1414,0.0,0.2904,0.2896
000000350002.jpg,"A man in a suit and tie sits at a desk, looking at a computer screen.",0.0294,0.1143,0.2419,0.1285
000000553664.jpg,A person stands in a room with a bookshelf and table.,0.0036,0.0588,0.163,0.2241
000000246968.jpg,"A cozy kitchen with a wooden counter, sink, and hanging light fixture.",0.1357,0.129,0.1786,0.2407
000000129054.jpg,Abstract artwork featuring vibrant colors and geometric shapes.,0.0,0.0,0.0,0.0903
000000138241.jpg,"Two plates of food on a table, one with a larger portion.",0.3013,0.3077,0.4373,0.251
000000574297.jpg,A jockey rides a brown horse in a grassy field with trees in the background.,0.5515,0.0,0.4573,0.2764
000000328117.jpg,"A display case filled with orange circular objects, possibly fruits or vegetables.",0.0265,0.0,0.2505,0.2727
000000192699.jpg,Two people sitting on a bench in a park-like setting.,0.2309,0.4167,0.4121,0.1825
000000344611.jpg,"A serene park scene with a winding path, trees, and a distant lake.",0.0,0.0909,0.124,0.1715
000000153510.jpg,Abstract painting with vibrant colors and swirling patterns.,0.0035,0.0,0.102,0.1223
000000576031.jpg,"A person stands on snow, holding a stick, with another figure behind.",0.0688,0.2308,0.3757,0.302
000000108864.jpg,"Two elephants standing in a grassy field, facing each other.",1.1753,0.0588,0.5625,0.3411
000000370677.jpg,"Three people in a store, one smiling, others looking at camera.",0.1435,0.0625,0.2869,0.2866
000000502347.jpg,A serene landscape with a mountain range and a body of water.,0.0003,0.1818,0.1471,0.2139
000000098018.jpg,"A blurry room with a bed, window, and indistinct objects.",0.0021,0.0,0.1376,0.2469
000000384666.jpg,A group of people skiing down a snowy mountain slope.,1.0037,0.0513,0.5902,0.3208
000000101068.jpg,A baseball player in white uniform and black cap stands on field.,0.4673,0.0,0.4605,0.2214
000000070254.jpg,A green train with yellow front approaches a busy station platform.,0.6345,0.1212,0.4635,0.3386
000000283038.jpg,A stop sign stands on a street corner with a building in the background.,0.8493,0.2581,0.4326,0.3291
000000398438.jpg,Abstract painting with vibrant colors and dynamic brushstrokes.,0.002,0.0625,0.0625,0.1511
000000227399.jpg,A white truck with a spare tire is parked on a road.,0.421,0.0,0.5068,0.2399
000000571718.jpg,A man in a white shirt sits at a table with a yellow object.,0.1301,0.1,0.2143,0.2214
000000427055.jpg,A clock tower stands in front of a building with a covered entrance.,0.3457,0.0,0.3612,0.2742
000000121744.jpg,A tennis player in blue shirt and white shorts holds a racket.,0.3463,0.0,0.4373,0.3098
000000460927.jpg,"A large, dark animal with a long snout stands in a field.",0.0014,0.1765,0.3351,0.2634
000000385997.jpg,"A dimly lit room with a window, chair, and indistinct objects.",0.0522,0.0,0.2475,0.3081
000000016598.jpg,A woman with blue hair takes a selfie in a blue shirt.,1.5746,0.1905,0.5496,0.3604
000000240049.jpg,A man in a suit holds a child on a balcony overlooking a house.,0.15,0.3871,0.2632,0.175
000000526392.jpg,A grainy nighttime scene of a gas station with cars and a person.,0.1157,0.2353,0.1653,0.1656
000000466125.jpg,A woman in a yellow dress holds a red umbrella on a sunny day.,0.0901,0.0,0.1442,0.2235
000000222118.jpg,"A woman with long brown hair in a ponytail, wearing a black shirt.",0.1043,0.0,0.3957,0.2146
000000386912.jpg,A woman in a blue shirt and black jacket sits at a desk.,0.3402,0.0,0.4962,0.3535
000000177893.jpg,A red car parked in a lot with trees and grass in the background.,0.3829,0.0,0.3773,0.2426
000000248810.jpg,"A giraffe stands in a zoo enclosure, surrounded by trees and a fence.",0.6851,0.0,0.6013,0.3606
000000252332.jpg,A red octagonal stop sign with white border and text on a black background.,0.4029,0.129,0.3656,0.3196
000000219271.jpg,Abstract painting with vibrant colors and dynamic brushstrokes.,0.0004,0.0,0.04,0.0984
000000292456.jpg,"A man and woman sit on a bench, holding hands in a park setting.",0.2394,0.0645,0.5512,0.2074
000000133343.jpg,"A man in a white shirt and black jacket, wearing sunglasses.",0.3941,0.2667,0.4848,0.2625
000000436551.jpg,"Two swans on water, one standing, one lying down.",0.1876,0.1905,0.1235,0.2791
000000378453.jpg,A herd of zebras grazing in a savannah with trees and a blue sky.,0.6992,0.1765,0.4288,0.3235
000000114049.jpg,A person sits on a stool in a cluttered room with various objects.,0.0029,0.2759,0.1653,0.1777
000000080949.jpg,"A woman in a white dress reclines on a bed, looking at the camera.",0.0032,0.0,0.3322,0.1899
000000400803.jpg,A yellow boat with a white bottom is docked at a pier.,0.4959,0.0,0.2748,0.2163
000000447465.jpg,"Two men in colorful outfits stand in a doorway, one holding a sword.",0.0002,0.1111,0.1596,0.2401
000000358923.jpg,"Woman with long black hair in red shirt, holding colorful umbrella.",0.0021,0.1481,0.1997,0.2634
000000491725.jpg,A nighttime cityscape with illuminated buildings and a bridge.,0.0,0.3226,0.0855,0.2495
000000512564.jpg,"A city street with buildings, trees, and a crosswalk visible.",0.2249,0.0541,0.3849,0.2888
000000551804.jpg,A woman in a white shirt and black shorts is playing tennis.,0.4821,0.0,0.8005,0.3303
000000142585.jpg,"A parking lot with multiple cars, including a white SUV and a black car.",0.1159,0.25,0.1908,0.2059
000000474344.jpg,"Two men on a golf course, one swinging club, one observing.",0.0,0.1818,0.1261,0.2542
000000474028.jpg,A soccer match with players in blue and orange uniforms on a field.,0.5775,0.0,0.3982,0.2742
000000339823.jpg,"A woman in a yellow dress holds an umbrella, smiling at the camera.",0.7033,0.2286,0.5111,0.2891
000000181421.jpg,"Person in kayak on lake, holding red and white umbrella.",0.0667,0.1176,0.2055,0.2927
000000401446.jpg,"A woman in a red dress stands on a road, holding a white bag.",0.4044,0.0,0.3661,0.2308
000000186938.jpg,"A blurry, pixelated image of a person sitting on a beach.",0.0626,0.1379,0.3079,0.203
000000146825.jpg,A red train with a yellow front and white roof on tracks.,0.6187,0.087,0.3153,0.312
000000364322.jpg,A herd of sheep grazing in a lush green field.,0.437,0.2857,0.4264,0.3159
000000062692.jpg,A person in shorts and white shoes walking on a road.,0.0057,0.0556,0.2778,0.2222
000000297830.jpg,"A dog sits on a porch, looking at the camera with a beer nearby.",0.4323,0.0606,0.5066,0.3176
000000136772.jpg,A bowl of fruit with a white egg in the center.,0.6407,0.1714,0.5373,0.3101
000000461275.jpg,Two intersecting street signs for Herring Street and Crapo Street.,0.4803,0.2857,0.4573,0.3406
000000019402.jpg,Two people in graduation caps and gowns pose for a photo.,0.0414,0.0,0.2259,0.1614
000000228214.jpg,"A man in a military uniform holds a rifle, standing in a room.",0.2094,0.2,0.2353,0.248
000000561679.jpg,A person holding a red sign with a building illustration.,0.3667,0.0645,0.372,0.25
000000463730.jpg,"A parking lot with cars, a building, and trees in the background.",0.1468,0.0976,0.3094,0.2002
000000167067.jpg,"A man with short hair and a mustache, wearing a dark shirt.",0.0996,0.0,0.3647,0.2129
000000157928.jpg,"Two people standing on a snowy surface, one holding a bicycle.",0.1036,0.1212,0.253,0.2253
000000449579.jpg,A woman in red and black celebrates a tennis victory on a blue court.,0.5384,0.0833,0.6148,0.3389
000000312720.jpg,Person skiing on snow-covered mountain with blue sky backdrop.,0.0012,0.0976,0.1389,0.312
000000544052.jpg,"Two stormtroopers stand in a field, one holding a gun.",0.0,0.0,0.1,0.3259
000000475732.jpg,"A cat wearing a blue hat, looking down with a curious expression.",0.4763,0.3333,0.3094,0.3333
000000072795.jpg,A baseball game in progress with players on the field and spectators in the stands.,0.2564,0.069,0.3006,0.3145
000000541123.jpg,A soccer match in a packed stadium with players in red uniforms.,0.0991,0.16,0.1786,0.2382
000000020992.jpg,"A man with short hair and a beard, wearing a dark shirt.",0.1831,0.0,0.2696,0.1786
000000403584.jpg,"Two surfers stand on a beach, holding surfboards, facing the ocean.",0.5553,0.129,0.5569,0.3218
000000229216.jpg,A man in blue shirt and red hat sits on a bench outdoors.,0.0018,0.3529,0.3989,0.2283
000000085823.jpg,Two zebras grazing side by side in a grassy field.,0.4718,0.16,0.3468,0.3352
000000001675.jpg,A cat with a white chest and black fur is sitting on a couch.,0.3041,0.0625,0.6681,0.2864
000000495448.jpg,"A woman in a white dress with a red bow, holding a bouquet.",0.0152,0.0,0.1456,0.2279
000000022192.jpg,"A rooster stands on a bed, facing right, with a pillow behind it.",0.003,0.0571,0.1765,0.2266
000000262048.jpg,A red umbrella on a beach with people and a distant boat.,0.751,0.2424,0.418,0.301
000000112626.jpg,A person in a white shirt and black pants stands in a room.,0.0017,0.0,0.1596,0.1677
000000175364.jpg,"A grainy, pixelated image of a kitchen with cabinets and countertops.",0.3777,0.0,0.4222,0.3035
000000158945.jpg,"A man in a white shirt and blue jeans bends over, reaching for something.",0.0075,0.0741,0.1998,0.218
000000116439.jpg,"A woman in a red dress sits on a bench, looking at the camera.",0.0776,0.1081,0.538,0.238
000000433103.jpg,Abstract painting with vibrant colors and indistinct shapes.,0.0017,0.0,0.0562,0.146
000000553221.jpg,A football player in blue jersey leaps to catch a pass.,0.0003,0.1053,0.073,0.217
000000253452.jpg,"A table with multiple plates of food, including a large central plate.",0.118,0.087,0.2884,0.2397
000000565778.jpg,A blue train emerges from a tunnel onto tracks.,0.389,0.0,0.3507,0.3391
000000342367.jpg,"Two men in suits and hats at a wooden table, possibly in a courtroom.",0.3314,0.0952,0.4488,0.2798
000000382088.jpg,"A white horse stands in a grassy field, facing the camera.",1.1204,0.2069,0.752,0.3184
000000006614.jpg,"A colorful, abstract composition of various shapes and patterns.",0.0048,0.0,0.1667,0.1959
000000139684.jpg,"A cluttered living room with a couch, TV, and various decorations on the walls.",0.3181,0.125,0.3902,0.3059
000000193743.jpg,A man in white shirt and black shorts playing tennis on a blue court.,0.2646,0.1538,0.4288,0.3501
000000290771.jpg,A cozy living room with a large window overlooking a forest.,0.9341,0.1176,0.6284,0.3311
000000400794.jpg,"A man in a white shirt sits in a chair, wearing a necklace.",0.0872,0.1765,0.2353,0.2825
000000148508.jpg,A person stands in front of a red sign with a white border.,0.0958,0.0,0.2687,0.241
000000463522.jpg,A horse stands in front of a row of white houses with green roofs.,0.4044,0.0,0.3902,0.3093
000000056344.jpg,A person sits at a desk with a computer monitor and keyboard.,0.6898,0.0,0.6058,0.2852
000000134886.jpg,"A helicopter flies low over a beach, its rotor blades visible.",0.1549,0.0476,0.4043,0.2123
000000460379.jpg,A serene forest scene with sunlight filtering through tall trees.,0.0456,0.0571,0.0917,0.167
000000126226.jpg,"A woman in a red dress reclines on a white couch, gazing at the viewer.",0.0045,0.0541,0.2434,0.163
000000108503.jpg,"Two people stand on a beach, one holding a surfboard.",0.2052,0.2308,0.3849,0.2778
000000529105.jpg,A person is lying on their stomach in a grassy field.,0.1078,0.0714,0.4482,0.2939
000000224807.jpg,"A blurry, colorful painting of a table with plates and food.",0.0726,0.16,0.2869,0.2241
000000193884.jpg,"A nighttime scene with a stop sign, trees, and a white building.",0.272,0.2222,0.1786,0.252
000000212166.jpg,A woman in a black dress sits at a table with a plate of food.,0.277,0.2857,0.3912,0.2404
000000396518.jpg,"A man in white attire stands on a rock, holding a stick.",0.0245,0.0714,0.1802,0.2944
000000070048.jpg,"A table with various food items, including a salad, soup, and sandwich.",0.461,0.125,0.2252,0.2908
000000382696.jpg,"A dimly lit room with a fireplace, window, and door visible.",0.0063,0.0,0.3431,0.2394
000000165257.jpg,"A kitchen with cabinets, countertop, and a refrigerator.",0.2848,0.08,0.4168,0.291
000000311518.jpg,A green boat floats on water near a dock and building.,0.7381,0.0909,0.5354,0.3213
000000341719.jpg,A snowy mountain scene with people walking and a large pine tree.,0.0696,0.0645,0.2083,0.2957
000000427034.jpg,A dog lies on a couch in a living room with a lamp nearby.,0.2624,0.0,0.3916,0.3071
000000229849.jpg,A soccer player in blue jersey and shorts prepares to kick a ball.,0.1874,0.0,0.2232,0.2426
000000189451.jpg,A white plate with a black leaf design on a dark surface.,0.0809,0.1463,0.3757,0.2397
000000060932.jpg,"A man in a white suit stands in a dimly lit room, possibly a bar.",0.1661,0.1714,0.4208,0.2517
000000551820.jpg,A man in a white shirt and black shorts is running on a track.,0.012,0.2,0.3322,0.2595
000000284762.jpg,A red traffic light and street sign on a pole.,1.1666,0.0,0.5617,0.2927
000000067406.jpg,Two people fly a red and white kite in a grassy field.,1.2843,0.0,0.6233,0.3298
000000354307.jpg,"A baby with dark hair lies on its back, smiling and looking up.",0.0025,0.2069,0.2232,0.1605
000000578500.jpg,"A pixelated bedroom with red walls, white ceiling, and blue bed.",0.0714,0.08,0.2174,0.2568
000000127092.jpg,"A large white building with a sign in front, possibly a hotel.",0.3571,0.2143,0.3718,0.2539
000000556765.jpg,"A large elephant stands in shallow water, surrounded by colorful static.",0.3913,0.24,0.1807,0.3301
000000066523.jpg,Abstract painting with vibrant colors and dynamic brushstrokes.,0.0039,0.129,0.102,0.1558
000000192670.jpg,Baseball game in progress with players on field and spectators in background.,0.0009,0.2143,0.119,0.2727
000000554291.jpg,"A woman with long hair sits at a table, holding a cup of coffee.",0.0013,0.0,0.2326,0.1305
000000226417.jpg,A bustling city street with people walking and riding bicycles.,0.1453,0.1,0.3178,0.3003
000000368982.jpg,Scissors on wooden surface with polka-dotted fabric and white object nearby.,0.1936,0.0606,0.198,0.3315
000000283785.jpg,Abstract painting with vibrant colors and indistinct shapes.,0.001,0.0571,0.051,0.1354
000000458054.jpg,"A blurry, pixelated scene of a person sitting on a couch.",0.0154,0.0741,0.3431,0.1479
000000338905.jpg,"Indoor scene with people gathered around a table, possibly at a restaurant or event.",0.2293,0.0,0.3322,0.2891
000000579070.jpg,"A chaotic scene with people, objects, and vibrant colors scattered throughout.",0.0008,0.0,0.099,0.2296
000000414133.jpg,A stop sign stands in a grassy area with a car and house in the background.,0.3679,0.15,0.4598,0.2935
000000419098.jpg,Pink butterfly-shaped objects with black centers on a black background.,0.0012,0.2581,0.1271,0.2854
000000237118.jpg,A man in a black shirt and white pants is holding a camera.,0.0882,0.0741,0.5247,0.304
