Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000267434.jpg,A blurry outdoor scene features trees and some distant structures.,0.0007,0.0,0.061,0.2002
000000050006.jpg,A hazy landscape featuring water and distant trees.,0.0782,0.0,0.1907,0.2588
000000188906.jpg,"A dark, nebulous cloud structure is visible against a colorful background.",0.0009,0.0,0.1364,0.1003
000000250758.jpg,A zebra stands in a grassy savanna landscape.,0.6773,0.0,0.4688,0.3083
000000312263.jpg,"A dark, textured image resembling a grid or pattern.",0.0,0.0,0.1111,0.2009
000000446651.jpg,"A person is seated indoors, possibly in a dimly lit setting.",0.0003,0.0,0.1087,0.1624
000000145597.jpg,A group of people are gathered together in an outdoor setting.,0.168,0.0,0.4076,0.2996
000000122606.jpg,A white and blue bus is parked outdoors.,0.6209,0.0606,0.2622,0.3081
000000417085.jpg,A field with a tall pole under a cloudy sky.,0.0,0.0,0.1376,0.1772
000000092839.jpg,A dog is resting or lying down in the image.,0.0616,0.1081,0.3156,0.226
000000533493.jpg,"Three men are gathered outdoors, appearing to celebrate or interact.",0.2882,0.0,0.3117,0.2771
000000494427.jpg,"A dark laptop screen displays the ""Inspiron"" logo.",0.1955,0.1935,0.125,0.3777
000000438907.jpg,A dynamic sports action shot features players in mid-play.,0.0003,0.1111,0.0855,0.2306
000000246436.jpg,A blurry image shows people gathered around a table.,0.0674,0.0,0.1667,0.2133
000000060886.jpg,"A blurry image shows the word ""READY"" in the center.",0.0016,0.0,0.1271,0.2246
000000291791.jpg,A vintage motorcycle is shown in a side profile view.,0.5723,0.0,0.5439,0.3452
000000294163.jpg,Big Ben tower stands against a bright blue sky.,0.4537,0.15,0.413,0.281
000000350405.jpg,"A person is seen bending over on a bright, open ground.",0.0062,0.0,0.3125,0.2703
000000456662.jpg,"A framed, abstract portrait of a figure hangs on a wall.",0.0056,0.0,0.1485,0.2007
000000286708.jpg,A person wearing a pink hat and sunglasses is partially visible.,0.4929,0.1176,0.3803,0.2595
000000005477.jpg,A large airplane is visible on an airfield under a bright sky.,0.2081,0.0,0.4429,0.2544
000000486573.jpg,"A tall, bright structure stands against a dark background.",0.0,0.0667,0.101,0.1904
000000369675.jpg,A train is visible on a railway track.,0.4,0.16,0.3945,0.2478
000000164115.jpg,"A blurred, abstract image featuring curved shapes and bright highlights.",0.0008,0.0769,0.1099,0.2012
000000113403.jpg,"A white, round figure sits amidst warm, textured surroundings.",0.1117,0.0909,0.0926,0.1838
000000127530.jpg,A man plays a musical instrument on a stage.,0.0465,0.0,0.4505,0.1863
000000384136.jpg,A person is holding a camera in an indoor setting.,0.0627,0.069,0.446,0.325
000000419408.jpg,"A small, somewhat abstract scene featuring buildings and figures.",0.001,0.0,0.1235,0.1691
000000548524.jpg,A hazy landscape with a distant horizon line.,0.0,0.0645,0.1124,0.2151
000000187513.jpg,An interior scene with visible furniture and a bright overhead light.,0.0209,0.0,0.2323,0.229
000000118594.jpg,A blurry image shows a group of animals in a field.,0.0019,0.0,0.2038,0.2754
000000539143.jpg,A yellow and blue tram is visible on a track.,0.0996,0.2069,0.1835,0.2634
000000169356.jpg,"A close-up shows a textured, patterned surface with geometric elements.",0.0,0.0,0.1099,0.1998
000000494863.jpg,"A close-up view of a textured, dark surface with a circular element.",0.0,0.0,0.119,0.1658
000000217753.jpg,A colorful display of various packaged foods in a market setting.,0.1587,0.087,0.2148,0.3081
000000491213.jpg,A motorcycle is parked next to a car on a sidewalk.,1.0224,0.0,0.3876,0.3511
000000374551.jpg,"Abstract, colorful, and textured pattern fills the entire frame.",0.0012,0.1667,0.0617,0.1613
000000482477.jpg,A bird is perched on a vertical object against a light background.,0.9498,0.0,0.5515,0.3018
000000521259.jpg,"People are gathered outdoors in a sunny, open area.",0.0119,0.0,0.1515,0.2458
000000134096.jpg,Silhouettes of animals are visible against a bright background.,0.0009,0.0,0.101,0.1947
000000288685.jpg,People ride horses in a grassy outdoor setting.,0.005,0.0,0.2344,0.243
000000094751.jpg,A blurry outdoor scene featuring a traffic light and buildings.,0.1975,0.08,0.3512,0.2935
000000293245.jpg,A vintage motorcycle is parked in front of a large number sign.,0.6408,0.0541,0.4429,0.3142
000000167122.jpg,Several bright celestial objects are visible against a dark background.,0.0387,0.0,0.0917,0.2344
000000447187.jpg,Two figures are visible on a grassy field during an outdoor event.,0.0286,0.0,0.2016,0.251
000000350002.jpg,"Two figures are visible in a somewhat indistinct, close-up image.",0.0061,0.0,0.206,0.1871
000000553664.jpg,A room interior with furniture and a window is visible.,0.0046,0.0769,0.1648,0.1844
000000246968.jpg,"A dimly lit interior scene with a central, illuminated structure.",0.0,0.0625,0.122,0.2079
000000129054.jpg,"The image displays a textured, abstract pattern with subtle horizontal variations.",0.0,0.1935,0.1205,0.1842
000000138241.jpg,"Abstract, circular patterns with a central, darker shape.",0.0029,0.0,0.1049,0.1658
000000574297.jpg,"A mounted figure rides across a grassy, open field.",0.0574,0.0,0.2505,0.2649
000000328117.jpg,A close-up view of colorful flowers in a container.,0.0041,0.0769,0.2922,0.1678
000000192699.jpg,A woman stands outdoors with a basket nearby.,0.0,0.0,0.125,0.1823
000000344611.jpg,A blurry outdoor scene with a road and some structures.,0.0394,0.0,0.122,0.2275
000000153510.jpg,"A colorful, textured cosmic cloud fills the frame.",0.0,0.0,0.0699,0.0916
000000576031.jpg,Two figures are seen standing on a snowy field.,0.265,0.0,0.3788,0.2507
000000108864.jpg,A herd of elephants is visible in a grassy landscape.,0.4463,0.0,0.3117,0.3232
000000370677.jpg,A group of people are gathered together in a lively setting.,0.0627,0.0645,0.2036,0.2174
000000502347.jpg,A landscape featuring hills under a bright sky.,0.1065,0.0667,0.1531,0.2275
000000098018.jpg,An interior room with furniture and light visible.,0.0025,0.0909,0.0562,0.2637
000000384666.jpg,"Several small figures walk across a snowy, open landscape.",0.0,0.0526,0.0617,0.2457
000000101068.jpg,A blurry image shows a landscape with a small airplane.,0.0025,0.0,0.1875,0.1748
000000070254.jpg,A bus stops at a platform with people waiting nearby.,0.3077,0.1212,0.3117,0.2571
000000283038.jpg,A red stop sign is visible near a road and building.,1.2937,0.0741,0.5373,0.3132
000000398438.jpg,"A colorful, abstract image with varied textures and shapes.",0.0021,0.0,0.1235,0.1571
000000227399.jpg,A vintage vehicle is visible in a somewhat obscured outdoor setting.,0.0023,0.0667,0.253,0.2747
000000571718.jpg,A group of people are gathered around a large display of yellow produce.,0.0816,0.1143,0.2271,0.28
000000427055.jpg,A street scene features a building and a decorative lamppost.,0.2353,0.0,0.25,0.2605
000000121744.jpg,A group of people are gathered outdoors in a lively scene.,0.0027,0.0909,0.1649,0.1981
000000460927.jpg,"A dark, indistinct shape is visible against a textured background.",0.0,0.129,0.1099,0.2532
000000385997.jpg,A dimly lit room with a chair near a bright window.,0.1563,0.1143,0.2475,0.2944
000000016598.jpg,A young woman holds a drink while looking forward.,0.0636,0.1739,0.3507,0.2328
000000240049.jpg,A person stands on a balcony overlooking a scene.,0.0001,0.0769,0.1111,0.1747
000000526392.jpg,A blurry outdoor scene features parked cars and dense foliage.,0.2044,0.125,0.15,0.2583
000000466125.jpg,"A person in a hat is visible in a grainy, colorful image.",0.0016,0.0,0.119,0.1963
000000222118.jpg,A person with long hair is visible against a bright background.,0.0032,0.0,0.1807,0.2012
000000386912.jpg,A cluttered room with a person seated among books.,0.0388,0.0,0.413,0.2769
000000177893.jpg,A blurry image shows a large building facade with some trees.,0.1579,0.0,0.198,0.1995
000000248810.jpg,"A textured, abstract image with varied tones and shapes.",0.0,0.0,0.1235,0.1434
000000252332.jpg,A red octagonal stop sign is centered in the image.,0.5079,0.0769,0.446,0.3242
000000219271.jpg,"A colorful, textured abstract pattern fills the entire frame.",0.0,0.0,0.0794,0.0795
000000292456.jpg,"A figure stands in a room, holding an object.",0.0006,0.0,0.1852,0.2183
000000133343.jpg,A grainy image of a person wearing glasses.,0.0596,0.08,0.2041,0.2527
000000436551.jpg,Two penguins are visible against a textured background.,0.0477,0.0,0.1875,0.2098
000000378453.jpg,A landscape scene featuring trees and a field under a bright sky.,0.0009,0.0,0.1087,0.1526
000000114049.jpg,"A blurry, indistinct figure stands within an ornate architectural setting.",0.0089,0.0714,0.0847,0.197
000000080949.jpg,"A blurry image shows a large, light-colored animal.",0.0,0.0,0.1124,0.2065
000000400803.jpg,"A colorful, cartoonish ship is visible against a blue background.",0.0016,0.0,0.1376,0.2661
000000447465.jpg,"Two figures stand in a dimly lit, richly colored interior.",0.0002,0.0625,0.1099,0.1592
000000358923.jpg,A person in a hat is raising their arm in a crowd.,0.3042,0.2222,0.125,0.2418
000000491725.jpg,"A blurry, indistinct view of a waterfront scene at night.",0.0066,0.0,0.1271,0.2935
000000512564.jpg,A city street scene with buildings lining the road.,0.2874,0.0,0.5506,0.2959
000000551804.jpg,A football player runs across a field.,0.0415,0.0,0.1899,0.2054
000000142585.jpg,A blurry view of a street scene with a parked car.,0.1773,0.0909,0.3079,0.2374
000000474344.jpg,Two figures stand in a grassy outdoor area.,0.0015,0.0,0.0862,0.2264
000000474028.jpg,A group of people are playing a game outdoors.,0.2281,0.0,0.4956,0.2188
000000339823.jpg,"A woman with dark hair is depicted in a vibrant, colorful style.",0.115,0.0,0.2843,0.2361
000000181421.jpg,"A person with an umbrella walks across a wet, open area.",0.4345,0.2105,0.3409,0.2296
000000401446.jpg,"Two women walk outdoors in a grassy, wooded area.",0.0035,0.0,0.1736,0.1978
000000186938.jpg,"A blurry, indistinct celestial object is visible in space.",0.0003,0.0,0.0926,0.1654
000000146825.jpg,"A colorful, somewhat blurry train is visible in the image.",0.2956,0.0,0.3849,0.2773
000000364322.jpg,A group of polar bears gathered together in a dense cluster.,0.2936,0.129,0.3803,0.2474
000000062692.jpg,A person is running on a field in a sports setting.,0.0109,0.0588,0.3382,0.2588
000000297830.jpg,A dog stands indoors next to a dark object.,0.2649,0.0,0.4368,0.2419
000000136772.jpg,"A vibrant, colorful floral arrangement sits in a white bowl.",0.0018,0.0645,0.375,0.2505
000000461275.jpg,"Two street signs, ""Poplar St"" and ""Crapo St,"" are visible.",0.0581,0.16,0.0917,0.3594
000000019402.jpg,"A colorful, abstract cosmic scene with bright celestial objects.",0.0004,0.0,0.0617,0.0772
000000228214.jpg,A man in a military-style uniform stands outdoors.,0.2919,0.0,0.3546,0.2847
000000561679.jpg,A blurry image shows a colorful sign against a dark background.,0.2474,0.0,0.198,0.2673
000000463730.jpg,"A colorful, somewhat blurry image of a building facade.",0.0007,0.0556,0.1667,0.1818
000000167067.jpg,A portrait of a person with a somewhat obscured face.,0.0701,0.0,0.446,0.2375
000000157928.jpg,"A person stands near a sled in a snowy, outdoor setting.",0.2445,0.125,0.2174,0.291
000000449579.jpg,A soccer player jumps in the air during a game.,0.0017,0.08,0.1271,0.2255
000000312720.jpg,A dark silhouette of a bird against a cloudy sky.,0.0015,0.0,0.1695,0.175
000000544052.jpg,A figure stands with a dog in a field.,0.0,0.0,0.101,0.231
000000475732.jpg,"A blue area meets a textured, lighter-colored surface.",0.02,0.129,0.1531,0.2197
000000072795.jpg,A blurry outdoor scene shows a field and spectators.,0.0323,0.069,0.1893,0.2812
000000541123.jpg,Soccer players are visible on a green field under a dark background.,0.0903,0.0,0.2302,0.2019
000000020992.jpg,"A blurry, indistinct portrait of a person's face.",0.065,0.0,0.2203,0.2246
000000403584.jpg,Two figures stand silhouetted against a bright horizon.,0.0882,0.0,0.1685,0.3003
000000229216.jpg,A figure interacts with a seated person in a natural setting.,0.0003,0.0,0.163,0.272
000000085823.jpg,"Several zebras are grazing in a grassy, open area.",0.2772,0.0833,0.284,0.3271
000000001675.jpg,A dark silhouette of a cat against a bright background.,0.2437,0.0,0.2294,0.2487
000000495448.jpg,A statue of a religious figure is visible in the image.,0.0018,0.2069,0.1205,0.1754
000000022192.jpg,"A dark figure stands near a large, conical object.",0.0,0.0,0.1235,0.1785
000000262048.jpg,A vibrant red umbrella stands under a bright sky.,0.5058,0.2353,0.3788,0.2666
000000112626.jpg,"A blurry, abstract image featuring a dark, rounded shape.",0.0,0.0,0.1111,0.1932
000000175364.jpg,A room with shelves and a central table is visible.,0.0954,0.0,0.4264,0.2759
000000158945.jpg,Figures are gathered outdoors in a dimly lit setting.,0.0026,0.2,0.0694,0.1987
000000116439.jpg,"A colorful, abstract scene with bright lights and dark areas.",0.0005,0.0571,0.0917,0.1688
000000433103.jpg,Soldiers are gathered outdoors with military equipment visible.,0.0048,0.0,0.051,0.1749
000000553221.jpg,A faint celestial object is visible above a dark horizon.,0.0007,0.0,0.0847,0.1877
000000253452.jpg,"Several round, textured objects are clustered together in the image.",0.0281,0.0909,0.0424,0.2323
000000565778.jpg,A blue train travels along railway tracks through a green landscape.,0.4559,0.0526,0.4043,0.3025
000000342367.jpg,A grainy image shows a person inside a brightly lit room.,0.0,0.0,0.241,0.1868
000000382088.jpg,A white horse stands in a grassy field under a cloudy sky.,1.1785,0.0,0.6048,0.2961
000000006614.jpg,Microscopic image shows several spherical biological structures.,0.0257,0.0,0.0472,0.2563
000000139684.jpg,An interior room with various objects and artwork visible.,0.0913,0.0625,0.2028,0.283
000000193743.jpg,A person in a white shirt and dark shorts stands on a field.,0.0039,0.1,0.3641,0.3096
000000290771.jpg,A blurry interior view shows a vehicle inside a brightly lit space.,0.0191,0.0571,0.1437,0.2013
000000400794.jpg,A man is shown in a close-up portrait.,0.163,0.0667,0.4213,0.271
000000148508.jpg,A street scene with a red bus and people visible.,0.2612,0.0,0.3873,0.2993
000000463522.jpg,A horse stands on a street lined with buildings.,0.8759,0.0769,0.4464,0.342
000000056344.jpg,A dashboard view of a vehicle's interior is visible.,0.058,0.0,0.3472,0.2208
000000134886.jpg,A small aircraft flies over a landscape from above.,0.1315,0.0,0.4956,0.2795
000000460379.jpg,A dense forest meets a grassy field under a bright sky.,0.1933,0.0,0.2869,0.2078
000000126226.jpg,A dimly lit interior shows a row of red chairs.,0.0008,0.0,0.15,0.1884
000000108503.jpg,Two people walk across a snowy landscape near a hill.,0.2463,0.0,0.3849,0.2129
000000529105.jpg,A dark horse is running across a green field.,1.052,0.0769,0.4593,0.2896
000000224807.jpg,"A colorful, abstract image featuring bright, textured shapes.",0.0,0.0,0.0625,0.0926
000000193884.jpg,A blurry outdoor scene with trees and a white fence.,0.0,0.0,0.122,0.272
000000212166.jpg,"A colorful, abstract portrait of a person's upper body.",0.0025,0.2143,0.284,0.1766
000000396518.jpg,A figure in white is dancing against a dark background.,0.0043,0.0,0.1835,0.2244
000000070048.jpg,A collection of various food items is displayed on a surface.,0.0931,0.129,0.198,0.2296
000000382696.jpg,A dimly lit interior room with various objects visible.,0.0014,0.0,0.1111,0.2505
000000165257.jpg,A kitchen counter area with cabinets and appliances is visible.,0.4471,0.0,0.3849,0.3157
000000311518.jpg,A boat floats on water near a city skyline.,0.2458,0.0,0.413,0.2546
000000341719.jpg,A snowy village scene with buildings and people visible.,0.0617,0.069,0.1709,0.2262
000000427034.jpg,A dimly lit room features a lamp and a figure.,0.0018,0.0541,0.1379,0.2404
000000229849.jpg,A crowd watches a figure in a blue outfit on a field.,0.0005,0.0,0.1613,0.3027
000000189451.jpg,"A close-up view of a textured, circular object with dark markings.",0.0022,0.0,0.1807,0.2368
000000060932.jpg,A man in a suit stands in a dimly lit interior.,0.2651,0.2143,0.5335,0.2388
000000551820.jpg,"People are gathered in an outdoor, possibly historical, setting.",0.0006,0.1481,0.1235,0.1869
000000284762.jpg,"A close-up shows a device with a blue label reading ""stress.""",0.0,0.0,0.1087,0.27
000000067406.jpg,People stand in a field near a small flag.,0.2699,0.0,0.6543,0.313
000000354307.jpg,A close-up image of a person's face and upper body.,0.0964,0.2143,0.2345,0.2467
000000578500.jpg,A dimly lit room with furniture and wall decorations.,0.1526,0.0,0.3507,0.293
000000127092.jpg,A grainy image shows a multi-story building with a prominent vertical sign.,0.0275,0.0833,0.2884,0.2307
000000556765.jpg,"A dark, large animal stands in a bright, hazy environment.",0.004,0.3077,0.3117,0.2598
000000066523.jpg,"The image is a textured, abstract field of mixed colors.",0.0619,0.0,0.0847,0.1904
000000192670.jpg,Two players compete for the ball on a grassy field.,0.0014,0.087,0.122,0.269
000000554291.jpg,"A blurry, abstract image featuring a dark, circular shape.",0.0017,0.0645,0.1235,0.2786
000000226417.jpg,"People walk in a snowy, urban outdoor scene.",0.0009,0.0,0.1165,0.2361
000000368982.jpg,A pen rests on a patterned surface near a white object.,0.0044,0.0,0.2466,0.2527
000000283785.jpg,"A colorful, abstract scene with vibrant, textured elements.",0.0,0.0,0.051,0.1107
000000458054.jpg,A cluttered surface holds various stacked objects.,0.0,0.1481,0.1136,0.2151
000000338905.jpg,A blurry outdoor scene with some visible structures and foliage.,0.0005,0.0,0.122,0.2302
000000579070.jpg,"A crowded, colorful scene with people gathered together.",0.3666,0.0,0.3194,0.2196
000000414133.jpg,A blurry outdoor scene features a traffic sign and some buildings.,0.2322,0.0,0.1485,0.2791
000000419098.jpg,"Two pink, stylized, circular faces are depicted closely together.",0.0,0.1379,0.0,0.2832
000000237118.jpg,"Two figures are visible in a dimly lit, grainy photograph.",0.0052,0.0,0.1875,0.2079
000000445999.jpg,A portrait of a young woman with long dark hair.,0.1532,0.0667,0.2675,0.2322
000000055072.jpg,A zebra is running across a grassy field.,0.0554,0.1111,0.125,0.2474
000000353518.jpg,Boats are visible on a wide expanse of water.,0.252,0.0,0.3155,0.3174
000000129062.jpg,"A colorful, somewhat blurry image of a storefront or building facade.",0.0042,0.0,0.253,0.2837
000000550322.jpg,A collection of brushes rests in a container next to a white object.,0.1942,0.0,0.3957,0.2986
000000384513.jpg,"A blurry, textured image with indistinct shapes and colors.",0.0008,0.0513,0.101,0.1946
000000581100.jpg,A herd of animals stands near tall trees in a field.,0.3002,0.0,0.2323,0.2979
000000242724.jpg,Two people ride a motorcycle outdoors with hills in the background.,0.355,0.1379,0.2869,0.2128
000000081988.jpg,A silhouette of a person stands above smaller figures outdoors.,0.0002,0.069,0.1376,0.2306
000000323571.jpg,"A dark structure frames a bright, hazy outdoor scene.",0.0,0.0526,0.1235,0.1246
000000301135.jpg,People are gathered outdoors near a building structure.,0.0507,0.0,0.2203,0.2683
000000125129.jpg,People are gathered around a table in a dimly lit setting.,0.1497,0.0645,0.2174,0.192
000000017178.jpg,Cows graze in a rural outdoor setting.,0.0009,0.0,0.1031,0.2297
000000516318.jpg,A silhouette of a cyclist is visible against a bright sky.,0.0037,0.0,0.1807,0.1335
000000351096.jpg,"A blurry, abstract image with indistinct shapes and colors.",0.0007,0.0,0.0926,0.1714
000000191672.jpg,A surfer rides a wave near a sandy beach.,0.2859,0.0667,0.4133,0.3049
000000421455.jpg,"A blurry image shows people in a bright, possibly outdoor setting.",0.0025,0.1212,0.1997,0.1465
000000544605.jpg,A road sign indicating no bicycles is visible in the image.,0.0819,0.25,0.163,0.2849
000000514914.jpg,A room interior shows furniture and light sources.,0.0023,0.0606,0.102,0.2384
