Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000416451.jpg,A man plays a keyboard in a room with musical equipment.,0.0792,0.0667,0.3331,0.2566
000000549738.jpg,"A colorful, flying creature hovers above a dark church silhouette.",0.0698,0.0588,0.1829,0.2844
000000502732.jpg,"A modern, stainless steel refrigerator stands in a kitchen setting.",0.7048,0.4,0.446,0.3682
000000474164.jpg,A dog stands on the roof of a pickup truck under a blue sky.,0.8591,0.0526,0.5757,0.3416
000000389316.jpg,Elephants walk through a rustic enclosure outdoors.,0.238,0.0,0.1899,0.3132
000000526728.jpg,"Two people stand near luggage in a bright, modern interior.",0.4757,0.2,0.5161,0.3005
000000435205.jpg,A teddy bear sits near a person's face.,0.243,0.24,0.2721,0.3123
000000312237.jpg,A person stands on a field before a dark hill.,0.0035,0.1333,0.15,0.2069
000000431727.jpg,A dark silhouette of a bear in a tree against a bright sky.,0.1305,0.1538,0.433,0.2915
000000226883.jpg,Two dogs stand in a grassy yard next to a wooden building.,0.1301,0.0,0.2023,0.2698
000000164969.jpg,"A round, cooked pizza rests on a baking tray.",0.2152,0.1818,0.1709,0.3123
000000569059.jpg,A cluttered desk setup features a computer monitor and lamp.,0.4733,0.0,0.2747,0.3328
000000186980.jpg,"A warm, somewhat dated kitchen with a large wooden dining table.",0.5199,0.0488,0.6658,0.3423
000000180383.jpg,A television screen displays a person in a room setting.,0.1394,0.0667,0.2287,0.2637
000000545407.jpg,A small airplane flies across a bright blue sky.,0.6733,0.0,0.3897,0.313
000000122217.jpg,Two people walk along a raised walkway structure.,0.1353,0.0741,0.4213,0.2532
000000005600.jpg,"Two bowls of food, one with red items, one with orange ones.",0.1871,0.2667,0.2653,0.2747
000000297396.jpg,"A dark, textured image of several round, patterned objects.",0.0007,0.1429,0.1235,0.2162
000000386277.jpg,A bright yellow citrus fruit hangs among green leaves.,0.2503,0.0455,0.1389,0.3376
000000523241.jpg,"A tall, colorful pillar stands in a grassy outdoor area.",0.0003,0.129,0.122,0.2362
000000464824.jpg,A rugby player in stripes tackles an opponent during a match.,0.0,0.0588,0.099,0.1475
000000032570.jpg,A silhouette of a person jumps near a large wave.,0.328,0.1429,0.4901,0.2761
000000237928.jpg,"A dimly lit kitchen shows cabinets, appliances, and a counter area.",0.1736,0.2222,0.2869,0.3015
000000439525.jpg,Two people embrace near a display of colorful items.,0.0,0.1875,0.0617,0.2445
000000206579.jpg,"A bright, illuminated object rests on a light-colored surface.",0.0021,0.0,0.284,0.2081
000000267434.jpg,Cows graze in a field near a farmhouse under trees.,0.1168,0.0741,0.4901,0.3171
000000050006.jpg,A calm harbor scene with boats docked near a tree-lined shore.,0.4752,0.1429,0.4416,0.2979
000000188906.jpg,"A dark, elongated object is visible against a bright, textured background.",0.0008,0.381,0.1364,0.1824
000000250758.jpg,"A zebra stands in a grassy, open savanna environment.",0.5734,0.0,0.463,0.3171
000000312263.jpg,"A dark, imposing photograph of a multi-story urban building facade.",0.0609,0.1818,0.2345,0.2881
000000446651.jpg,Two motorcyclists ride together on a sunny day.,0.0026,0.1026,0.2203,0.2781
000000145597.jpg,A group of people are gathered outdoors around a spread of food.,0.2172,0.0714,0.5496,0.3276
000000122606.jpg,"A white and blue bus with ""Crostown"" lettering is shown.",0.284,0.0606,0.2485,0.3992
000000417085.jpg,A landscape view featuring trees and an open area under a cloudy sky.,0.0023,0.0377,0.1339,0.1526
000000092839.jpg,A polar bear is resting and looking up in the snow.,1.6141,0.1053,0.4416,0.2939
000000533493.jpg,Three men pose outdoors against a bright blue sky.,0.4289,0.0833,0.3188,0.312
000000494427.jpg,"A silver laptop displaying the ""Inspiron"" logo on its screen.",0.3985,0.1379,0.3849,0.4087
000000438907.jpg,A person is performing a trick on a skateboard outdoors.,0.8868,0.0488,0.7603,0.2905
000000246436.jpg,A person cooks in a kitchen with a pot and frying pan.,0.0247,0.0,0.2451,0.3228
000000060886.jpg,Baseball players gather on the field during a game.,0.4138,0.0541,0.5506,0.3154
000000291791.jpg,A vintage motorcycle is parked on a grassy area outdoors.,0.6729,0.0606,0.4537,0.3259
000000294163.jpg,A blue sky frames a tall clock tower with bare branches.,0.6388,0.1429,0.4646,0.3506
000000350405.jpg,A snowboarder is carving down a snowy slope.,0.503,0.2,0.5011,0.3281
000000456662.jpg,A child stands in front of a framed artwork.,0.6064,0.0741,0.6988,0.2769
000000286708.jpg,A black and white cat wears a bright pink hat.,0.4161,0.1176,0.699,0.3521
000000005477.jpg,A yellow airplane with a logo is on an airfield.,0.2454,0.0,0.3849,0.2695
000000486573.jpg,A still life featuring flowers near a window in a dark room.,0.3606,0.2581,0.2843,0.3345
000000369675.jpg,A red and white passenger train is visible on tracks.,1.0226,0.16,0.6181,0.2964
000000164115.jpg,A colorful skateboard rests on a paved outdoor surface.,0.0027,0.0714,0.2184,0.3088
000000113403.jpg,Teddy bears and a white stuffed animal rest on a bed.,0.4756,0.2,0.5569,0.3335
000000127530.jpg,A male athlete plays tennis on a court.,0.3247,0.0,0.3796,0.2786
000000384136.jpg,A man is looking into a small mirror.,0.0043,0.0714,0.1685,0.2412
000000419408.jpg,A man works near a tree while another rests on a bench.,0.0154,0.0,0.3757,0.244
000000548524.jpg,A person surfs near the ocean horizon under a bright sky.,0.0485,0.0571,0.1818,0.3083
000000187513.jpg,A dimly lit room features a sink and a large appliance.,0.1114,0.0714,0.3126,0.271
000000118594.jpg,A brown and white cow stands in a grassy field.,0.2216,0.1111,0.4429,0.3433
000000539143.jpg,A colorful train travels along a railway track under an overpass.,0.3023,0.0714,0.4635,0.2585
000000169356.jpg,A high-angle view shows a rooftop with architectural details and people.,0.0,0.1,0.1087,0.1888
000000494863.jpg,"A red train travels through a mountainous, forested landscape.",0.3535,0.0952,0.2922,0.2961
000000217753.jpg,A vibrant display of colorful fruits and produce in market stalls.,0.3631,0.087,0.3683,0.2969
000000491213.jpg,A motorcycle is parked next to a classic car on a paved area.,0.796,0.0,0.3807,0.3906
000000374551.jpg,A small bird is perched on a branch amidst foliage.,1.055,0.2143,0.5617,0.3086
000000482477.jpg,A bird of prey perches on a wooden post against a light sky.,0.3573,0.16,0.414,0.2822
000000521259.jpg,"People gather outdoors in a sunny, open area.",0.0001,0.1,0.1297,0.2502
000000134096.jpg,A blurry image shows a cat near a sink.,0.3407,0.3478,0.3788,0.3303
000000288685.jpg,Sheep graze in a field with people watching in the background.,0.4078,0.05,0.5204,0.2578
000000094751.jpg,A roadside scene features traffic signs and a building under a bright sky.,0.1056,0.0714,0.1923,0.2712
000000293245.jpg,"A vintage motorcycle is parked in front of a large ""500"" sign.",0.5248,0.0541,0.4429,0.3442
000000167122.jpg,A dark night scene with distant illuminated structures.,0.2781,0.1429,0.2799,0.2479
000000447187.jpg,Baseball players are on a field during a game.,0.0798,0.0,0.3812,0.3003
000000350002.jpg,A woman in a white dress poses in an indoor setting.,0.7329,0.0526,0.44,0.2469
000000553664.jpg,A cluttered office desk sits in front of shelves of books.,0.0936,0.0667,0.1087,0.2659
000000246968.jpg,A dimly lit kitchen counter with various items is visible.,0.242,0.0606,0.2012,0.2993
000000129054.jpg,Zebras graze in a grassy savanna landscape.,0.0894,0.25,0.499,0.3152
000000138241.jpg,Plates of food are visible in a close-up shot.,0.3012,0.3478,0.3788,0.2585
000000574297.jpg,A rider on a brown horse gallops across a grassy field.,0.4282,0.0,0.2906,0.2917
000000328117.jpg,Fried Medhu Vada are cooking in a deep fryer.,0.0025,0.0,0.3507,0.2957
000000192699.jpg,Two people ride a motorcycle through a forest.,0.2597,0.1,0.3194,0.3311
000000344611.jpg,A street scene with traffic signs near a dark wooded area.,0.0222,0.093,0.1807,0.2805
000000153510.jpg,"A cluster of reddish-brown, textured material rests on a lighter surface.",0.0028,0.1111,0.2652,0.1881
000000576031.jpg,"Two people ice skate outdoors on a snowy, wooded area.",0.0893,0.0,0.2287,0.2715
000000108864.jpg,Two dark buffalo stand in a grassy field.,0.1657,0.2581,0.3796,0.2791
000000370677.jpg,Three people stand in a brightly lit grocery store aisle.,0.1836,0.1212,0.3641,0.2332
000000502347.jpg,A landscape features forested hills under a bright blue sky.,0.0986,0.1333,0.15,0.2379
000000098018.jpg,A dimly lit interior room with various objects visible.,0.0013,0.0909,0.1111,0.2834
000000384666.jpg,People ski and snowboard on a snowy mountain slope.,0.0848,0.15,0.1852,0.3159
000000101068.jpg,A person is playing a stringed instrument outdoors.,0.006,0.0,0.1875,0.1785
000000070254.jpg,A bus waits at a station platform with people nearby.,0.2756,0.0606,0.3156,0.2852
000000283038.jpg,A large red stop sign stands near a city street.,2.1315,0.2308,0.8201,0.313
000000398438.jpg,A hand is holding a brush near a bouquet of flowers.,0.002,0.069,0.3125,0.3123
000000227399.jpg,An old white truck is parked on a city street.,0.4967,0.069,0.5161,0.2625
000000571718.jpg,A vendor displays a large pile of bananas at a market stall.,0.0843,0.1143,0.3394,0.3357
000000427055.jpg,A clock tower stands near a modern building under a blue sky.,0.4794,0.0833,0.2083,0.2595
000000121744.jpg,A man plays tennis while spectators watch from the stands.,0.0948,0.0,0.2556,0.2939
000000460927.jpg,"A dark bear stands in a grassy, open landscape.",0.2443,0.1818,0.413,0.3281
000000385997.jpg,A dimly lit room with a bright window and furniture visible.,0.163,0.0556,0.297,0.2861
000000016598.jpg,A woman in a blue shirt holds up a smartphone.,0.2762,0.1739,0.2747,0.3057
000000240049.jpg,A person stands near a railing with a child in a patterned outfit.,0.1819,0.0714,0.3358,0.2771
000000526392.jpg,Two cars are visible on a city street with buildings in the background.,0.3662,0.129,0.433,0.271
000000466125.jpg,A crowd of people gathers under a colorful umbrella.,0.4528,0.0833,0.3188,0.2339
000000222118.jpg,A woman smiles while holding a child outdoors.,0.3431,0.0,0.4551,0.2158
000000386912.jpg,"A person sits at a desk in a cluttered, office-like room.",0.7089,0.1818,0.6289,0.3401
000000177893.jpg,A red and blue bus is parked in a sunny outdoor lot.,0.8456,0.0,0.5718,0.3389
000000248810.jpg,A giraffe stands near a fenced enclosure with lush greenery.,0.4843,0.2564,0.4121,0.3511
000000252332.jpg,A red octagonal stop sign is prominently displayed outdoors.,0.486,0.1379,0.4167,0.3176
000000219271.jpg,A crowd gathers near a damaged vehicle against a hillside.,0.0906,0.069,0.1471,0.3223
000000292456.jpg,People are seen interacting near a storefront window.,0.0045,0.0645,0.0658,0.2634
000000133343.jpg,"A person wearing sunglasses is shown in a dark, grainy portrait.",0.4051,0.32,0.3382,0.2805
000000436551.jpg,"Two black swans swim in a muted, textured water.",0.5304,0.0,0.727,0.3435
000000378453.jpg,Zebras graze in an open savanna landscape under a bright sky.,0.0,0.2286,0.1087,0.3132
000000114049.jpg,Musicians perform on a stage in a dimly lit venue.,0.0009,0.1481,0.1271,0.1451
000000080949.jpg,A blurry image shows a light-colored animal on a surface.,0.0034,0.0645,0.3468,0.238
000000400803.jpg,A bright orange boat sails on deep blue water.,0.844,0.0571,0.2922,0.3352
000000447465.jpg,Two figures in colorful costumes stand in a doorway.,0.0003,0.0645,0.1111,0.2595
000000358923.jpg,A person holds an umbrella while talking on a phone.,1.1399,0.3571,0.5379,0.3027
000000491725.jpg,Boats are moored on dark water at night.,0.0143,0.2308,0.125,0.3398
000000512564.jpg,A busy city street with tall buildings lines the road.,0.2589,0.0,0.52,0.3013
000000551804.jpg,A tennis player swings a racket on a clay court.,0.7533,0.0667,0.6444,0.3247
000000142585.jpg,A nighttime view of vehicles under a large stadium structure.,0.1618,0.2609,0.3117,0.1667
000000474344.jpg,A person with a lightsaber stands in a grassy outdoor area.,0.0018,0.2353,0.1681,0.3154
000000474028.jpg,Soccer players compete on a grassy field outdoors.,0.0312,0.0,0.1685,0.3179
000000339823.jpg,A woman smiles under a dark umbrella outdoors.,0.5426,0.25,0.4168,0.3057
000000181421.jpg,People in a boat with an umbrella on the water.,1.5719,0.4211,0.6881,0.3374
000000401446.jpg,A young woman walks outdoors with a white handbag.,0.1153,0.1875,0.2366,0.2898
000000186938.jpg,A small bird stands on the ground in a natural setting.,0.6346,0.0,0.7095,0.2944
000000146825.jpg,A red and yellow train is visible at a station platform.,1.2231,0.0,0.6818,0.2969
000000364322.jpg,A flock of sheep grazes together in a field.,0.867,0.2667,0.6411,0.3291
000000062692.jpg,A person in a uniform is running on a field.,0.0139,0.1026,0.4088,0.2491
000000297830.jpg,A dog sits outdoors in front of a house.,0.4649,0.2069,0.4733,0.2441
000000136772.jpg,A bowl filled with bright red and orange fruit.,0.7418,0.2,0.4133,0.3323
000000461275.jpg,Street signs for Furnace St and Crapo St are visible.,0.989,0.32,0.4689,0.3687
000000019402.jpg,Two figures are closely huddled together in the image.,0.0259,0.0,0.1235,0.2073
000000228214.jpg,A military figure in uniform holds a small object.,0.3227,0.1818,0.3897,0.3264
000000561679.jpg,A red and white sign indicates a block maintenance day.,0.6285,0.1481,0.2896,0.3328
000000463730.jpg,Buses and people are visible in a busy urban setting.,0.313,0.1,0.4121,0.3149
000000167067.jpg,A grainy portrait of a person wearing a collared shirt.,0.4095,0.2069,0.5889,0.2852
000000157928.jpg,Two people are standing in the snow with skis nearby.,0.8207,0.0,0.6918,0.2827
000000449579.jpg,A tennis player celebrates a point on the court.,0.4432,0.3333,0.3179,0.3333
000000312720.jpg,"A lone skier jumps against a bright, cloudy sky.",0.1159,0.0513,0.1709,0.3303
000000544052.jpg,"Two armored figures stand in a sandy, outdoor setting.",0.166,0.0,0.1111,0.2852
000000475732.jpg,A close-up of a person wearing a blue baseball cap.,1.239,0.3333,0.5439,0.3149
000000072795.jpg,A baseball game is in progress with a large crowd in the stands.,0.3648,0.0667,0.3321,0.3186
000000541123.jpg,Soccer players compete on a green field in a large stadium.,0.0799,0.2143,0.253,0.2417
000000020992.jpg,"A man is shown in a close-up, illuminated portrait.",0.0,0.1212,0.101,0.2085
000000403584.jpg,Two figures stand on a beach at sunset.,0.478,0.0625,0.4961,0.2837
000000229216.jpg,"Two people are sitting outdoors, interacting closely.",0.1256,0.2424,0.2635,0.2878
000000085823.jpg,A group of zebras grazes together in a grassy field.,0.4758,0.0833,0.5617,0.3313
000000001675.jpg,A black cat sits near a railing overlooking a dark area.,0.4802,0.0741,0.4043,0.2573
000000495448.jpg,A multi-tiered white wedding cake decorated with flowers.,0.881,0.3077,0.3945,0.324
000000022192.jpg,"A bear sits near a dark, triangular object on a bed.",0.0711,0.1176,0.3803,0.2756
000000262048.jpg,A bright red umbrella shades figures on a sandy beach.,0.2831,0.25,0.3156,0.3181
000000112626.jpg,"A large, dark suitcase sits on a carpet near a sofa.",0.9606,0.0,0.5254,0.3059
000000175364.jpg,"A dimly lit, somewhat dated kitchen with dark cabinetry and appliances.",0.2775,0.069,0.4848,0.3096
000000158945.jpg,Two elephants are standing in a wooded outdoor area.,0.0302,0.1429,0.1282,0.3323
000000116439.jpg,A person sits near colorful market stalls by water.,0.2962,0.0541,0.3188,0.3284
000000433103.jpg,A group of people are gathered around a long table.,0.0454,0.0,0.2345,0.2217
000000553221.jpg,"Skateboarder jumps high above a dark, textured surface.",0.0,0.0,0.0625,0.2363
000000253452.jpg,A plate of food sits near a cup and other items.,0.4875,0.0833,0.2941,0.2795
000000565778.jpg,"A blue train travels through a lush, green, wooded area.",0.3752,0.1053,0.4088,0.3176
000000342367.jpg,A historical painting depicts figures in an interior setting.,0.1293,0.4,0.1667,0.2012
000000382088.jpg,A white horse stands in an outdoor enclosure.,1.4036,0.08,0.5438,0.3289
000000006614.jpg,A pile of various round fruits is shown on a surface.,0.2915,0.0,0.3382,0.3308
000000139684.jpg,A dimly lit living room with a television and furniture.,0.3661,0.0667,0.4024,0.2803
000000193743.jpg,A person in a white shirt plays a sport on a blue court.,0.0034,0.1538,0.2481,0.3403
000000290771.jpg,A room with large windows overlooks a dense forest.,0.3443,0.0556,0.4307,0.3303
000000400794.jpg,"A man in a striped shirt is seated, looking slightly to the side.",0.0779,0.1481,0.3358,0.2869
000000148508.jpg,A red double-decker bus drives down a busy city street.,0.879,0.1905,0.5439,0.3123
000000463522.jpg,A dark horse stands on a cobblestone street in a town.,0.4177,0.1481,0.3484,0.2917
000000056344.jpg,A computer setup with two monitors and a keyboard is visible.,0.6314,0.08,0.4837,0.3201
000000134886.jpg,"A military aircraft flies over a desolate, open landscape.",0.1141,0.0488,0.4167,0.2859
000000460379.jpg,"Giraffes graze in a lush, green savanna landscape.",0.1637,0.0625,0.3194,0.3306
000000126226.jpg,A person sits near a row of red chairs outdoors.,0.0011,0.1176,0.15,0.2415
000000108503.jpg,Two people walk on a sandy beach near a wooded hillside.,0.4096,0.0769,0.4043,0.3035
000000529105.jpg,A dark animal lies resting in a grassy field.,0.2087,0.2308,0.3897,0.3149
000000224807.jpg,"People gather around a large, colorful table for a meal.",0.3429,0.087,0.5439,0.3303
000000193884.jpg,A street scene with buildings and a stop sign under a blue sky.,0.7856,0.0714,0.4376,0.2598
000000212166.jpg,A portrait of a woman looking to the side over a surface.,0.0035,0.1481,0.1938,0.1947
000000396518.jpg,"A person in white dances in a dark, lush forest.",0.0151,0.0667,0.2345,0.3076
000000070048.jpg,"A breakfast spread featuring salad, eggs, and a round pastry.",0.1372,0.1333,0.1376,0.2397
000000382696.jpg,A rustic bathroom features a bathtub and wood-burning stove.,0.089,0.0769,0.2222,0.2236
000000165257.jpg,A kitchen counter with cabinets and appliances is visible.,0.5539,0.0,0.463,0.3198
000000311518.jpg,A small boat floats on a calm body of water near buildings.,0.4029,0.0,0.5718,0.3118
000000341719.jpg,Hikers walk on a snowy mountain trail surrounded by trees.,0.0755,0.129,0.2287,0.2874
000000427034.jpg,A dog rests near a lamp in a warmly lit room.,0.2464,0.2051,0.3431,0.3113
000000229849.jpg,A male athlete plays on a tennis court in front of spectators.,0.2597,0.0625,0.2302,0.3093
000000189451.jpg,"A circular surface with dark, irregular shapes on it.",0.0062,0.1111,0.1235,0.2656
000000060932.jpg,A man in a white suit stands in a dimly lit room.,0.3088,0.0714,0.531,0.2468
000000551820.jpg,Basketball players compete on a brightly lit indoor court.,0.0019,0.2143,0.2083,0.2537
000000284762.jpg,A traffic light and street sign are visible outdoors.,0.9754,0.0,0.4956,0.292
000000067406.jpg,People watch a kite flying over a grassy field.,1.2459,0.1333,0.5208,0.3308
000000354307.jpg,"A person is lying down, partially visible in the image.",0.0177,0.2069,0.172,0.2271
000000578500.jpg,"A brightly lit, richly colored living room with furniture.",0.3399,0.3333,0.4167,0.3025
000000127092.jpg,A multi-story building with a prominent sign on a city street.,0.2639,0.2308,0.292,0.2639
000000556765.jpg,"A dark elephant walks across a textured, light-colored ground.",0.2999,0.08,0.3155,0.2969
000000066523.jpg,A bed with pillows is visible next to a patterned headboard.,0.5164,0.2,0.3409,0.3022
000000192670.jpg,A baseball player pitches while a fielder crouches in the dirt.,0.1774,0.2609,0.3803,0.2869
000000554291.jpg,"A dark, round object sits on a light-colored surface.",0.0004,0.0,0.1852,0.2393
000000226417.jpg,A busy city street scene with pedestrians and traffic.,0.1923,0.0541,0.2974,0.2817
000000368982.jpg,A pair of scissors rests on a wooden surface near paper.,1.3573,0.0588,0.6289,0.2803
000000283785.jpg,A crowded indoor event with a central performer on a stage.,0.0002,0.0606,0.1485,0.2988
000000458054.jpg,A pile of folded white towels rests on a surface.,0.0201,0.2143,0.4121,0.1957
000000338905.jpg,People gather around a long table for a meal.,0.6443,0.0,0.3304,0.3274
000000579070.jpg,"People gather around a table in a lively, crowded setting.",0.2687,0.0,0.4573,0.2751
000000414133.jpg,A road sign stands near a building and parked cars.,0.3128,0.0,0.15,0.322
000000419098.jpg,"Pink, stylized, abstract figures overlap in a vibrant composition.",0.0,0.1379,0.0556,0.2517
000000237118.jpg,A man in a dark shirt is standing in a brightly lit room.,0.079,0.0714,0.433,0.2656
000000445999.jpg,A woman with long dark hair is shown in a close-up portrait.,0.1512,0.1333,0.3094,0.2119
000000055072.jpg,A giraffe stands in a grassy savanna landscape.,0.3187,0.2286,0.5082,0.3218
000000353518.jpg,"Boats float on a vast, shallow expanse of water.",0.121,0.2143,0.284,0.3223
000000129062.jpg,A storefront with a striped awning is visible in a street scene.,0.0177,0.0,0.1961,0.2766
000000550322.jpg,A metal container holds pens and brushes on a dark surface.,0.1339,0.1579,0.3683,0.324
000000384513.jpg,A horse pulls a blue cart on a cobblestone street.,1.1373,0.0952,0.4088,0.3547
000000581100.jpg,Deer graze in a grassy field near tall trees.,0.0026,0.1935,0.1736,0.2467
000000242724.jpg,Two people ride horses in shallow water under a cloudy sky.,1.2085,0.1333,0.4416,0.3162
000000081988.jpg,A man stands with arms outstretched above several people on the beach.,0.0295,0.0667,0.2843,0.2974
000000323571.jpg,A large industrial structure looms against a cloudy sky.,0.0759,0.1026,0.1515,0.2061
000000301135.jpg,People relax in a park setting with trees and buildings.,0.0999,0.0588,0.2345,0.3022
000000125129.jpg,People are gathered around a table in an indoor setting.,0.1982,0.1212,0.2808,0.2247
000000017178.jpg,Cows graze on a path lined with trees and a wall.,0.0034,0.0,0.2148,0.2517
000000516318.jpg,A surfer rides a wave in the ocean.,1.2106,0.0606,0.8919,0.2737
000000351096.jpg,"Scissors are positioned above a blue, patterned object.",0.0398,0.16,0.2608,0.2915
