Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIPScore_Score
000000256192.jpg,A yellow BMW police motorcycle parked on a street with a crowd behind a fence.,1.7377,0.08,0.7157,0.3237
000000306893.jpg,A red and white train passes under a bridge in an urban setting.,0.7918,0.2424,0.5804,0.251
000000356261.jpg,"A small horse grazes by a rushing river in a lush, mountainous landscape.",0.2098,0.1429,0.2128,0.3652
000000040757.jpg,A smiling baby sleeps peacefully on a bed with a floral blanket.,0.4294,0.1429,0.5773,0.2827
000000063047.jpg,Man with glasses and red beard stands outside a Chinese restaurant.,0.2339,0.2222,0.3484,0.293
000000502168.jpg,"Military ships on ocean, with personnel on deck and small boat nearby.",0.1286,0.0444,0.1163,0.2751
000000210502.jpg,A sleek silver train with red accents and black wheels on tracks.,0.3065,0.0769,0.2302,0.3274
000000232088.jpg,"A cozy living room with a white couch, TV, and red curtains.",0.4443,0.0741,0.4429,0.2739
000000095899.jpg,Construction site with stop sign and Fort York Boulevard sign visible.,0.9845,0.2564,0.4106,0.3335
000000416451.jpg,Two men play Wii on exercise equipment in a cozy living room.,0.3799,0.2941,0.4032,0.3833
000000549738.jpg,A vibrant rainbow-colored kite soars above a cityscape with a church steeple.,0.2148,0.1176,0.2843,0.3462
000000502732.jpg,A sleek stainless steel refrigerator with ice maker in a modern kitchen.,0.6992,0.2,0.4429,0.3503
000000474164.jpg,A large dog sits on a brown pickup truck in a parking lot.,0.7005,0.1081,0.5247,0.322
000000389316.jpg,Two elephants interact with a person near a wooden fence and water.,0.6467,0.0645,0.3394,0.3118
000000526728.jpg,"A couple stands outside a hotel with luggage, smiling at the camera.",0.0952,0.1875,0.4373,0.374
000000435205.jpg,Pregnant woman drawing tally marks on her belly with a pen.,0.4377,0.08,0.4055,0.3181
000000312237.jpg,"A bustling beach scene with surfers, mountains, and clear blue sky.",0.1585,0.2286,0.146,0.3254
000000431727.jpg,Two black bears climb a snow-covered tree in a winter landscape.,0.5923,0.3721,0.4848,0.3618
000000226883.jpg,A horse grazes in a backyard with a shed and blue tarp.,0.2658,0.3636,0.4,0.3411
000000164969.jpg,A pizza with three distinct toppings in a cardboard box.,0.4932,0.2703,0.4331,0.3367
000000569059.jpg,A cozy home office with a computer setup and personal touches.,0.1813,0.1333,0.4043,0.2598
000000186980.jpg,"A cozy kitchen with wooden furniture, chandelier, and candlelit dining table.",0.3039,0.0976,0.5061,0.283
000000180383.jpg,A cow-shaped TV displays a news alert on a farm-themed wall.,0.1519,0.1333,0.4635,0.3665
000000545407.jpg,A large Allegiant Airlines jet flies through a clear blue sky.,0.8449,0.1379,0.5831,0.3474
000000122217.jpg,"Two skateboarders descend a steep, curved street at night.",0.1446,0.1379,0.1852,0.3171
000000005600.jpg,Two small bowls of food on a plate with a spoon.,0.6413,0.4,0.577,0.2798
000000297396.jpg,A plate of chocolate cake with white icing and sprinkles.,0.8346,0.3125,0.8201,0.2844
000000386277.jpg,"A vibrant orange hangs from a tree branch, surrounded by green leaves.",0.5076,0.2791,0.4605,0.2959
000000523241.jpg,A busy street scene with a yellow pole displaying traffic signs and vehicles.,0.7055,0.4211,0.4403,0.314
000000464824.jpg,Man in striped shirt bends over to collect water from a leaking pipe.,0.4059,0.0541,0.3348,0.2815
000000032570.jpg,"Surfer rides massive wave, crouched low on tan board.",0.0682,0.3077,0.1667,0.2888
000000237928.jpg,"A modern kitchen with white cabinets, black countertop, and stainless steel appliances.",0.624,0.0625,0.5612,0.2771
000000439525.jpg,A couple cuts a white cake in a wine cellar setting.,0.3345,0.2424,0.4482,0.3665
000000206579.jpg,Man in black shirt and glasses blowing out candles on birthday cake.,1.9359,0.1176,0.7231,0.3748
000000267434.jpg,A group of cows stands in a grassy field near a stone house.,0.9697,0.1935,0.609,0.311
000000050006.jpg,"A serene lakeside scene with boats, mountains, and a large building in the background.",0.0041,0.3448,0.2254,0.301
000000188906.jpg,"A delectable dessert featuring banana, caramel, and coconut on a white plate.",0.1301,0.3478,0.1802,0.3035
000000250758.jpg,"Two zebras in a grassy field, one standing, one lying down.",0.0691,0.2222,0.2148,0.3208
000000312263.jpg,"A tall, multi-story brick building with numerous windows and a prominent clock.",0.1989,0.1818,0.3827,0.26
000000446651.jpg,"Man and young girl ride motorcycle on city street, both wearing helmets.",0.3249,0.2381,0.4259,0.3354
000000145597.jpg,Five women picnic on a red blanket in a grassy area.,0.7769,0.1818,0.3126,0.3289
000000122606.jpg,"A white bus with blue and green designs, parked on a street.",0.8473,0.2286,0.6038,0.3137
000000417085.jpg,"Two cows stand on a concrete road, surrounded by grass and trees.",0.3146,0.1754,0.3457,0.3499
000000092839.jpg,"A polar bear rests on rocks near water, looking directly at the camera.",1.0163,0.0513,0.3982,0.2954
000000533493.jpg,Three men in black shirts celebrate with thumbs up and smiles.,0.292,0.3448,0.3125,0.2532
000000494427.jpg,A silver Dell Inspiron laptop on a wooden table with papers nearby.,0.605,0.1143,0.8005,0.3428
000000438907.jpg,Two young men skateboarding on a blue-painted curb.,0.0035,0.1333,0.2871,0.301
000000246436.jpg,"Man cooking pizza in kitchen, using spatula on stovetop.",0.1177,0.2857,0.3188,0.3228
000000060886.jpg,"Baseball team celebrating on field, players huddled together in joy.",0.5699,0.2,0.484,0.3228
000000291791.jpg,"Vintage military motorcycle on grass, surrounded by people.",0.2858,0.1818,0.2107,0.3315
000000294163.jpg,A tall clock tower with illuminated face stands against a clear blue sky.,1.0136,0.1778,0.6696,0.3267
000000350405.jpg,"Snowboarder descends snowy slope, navigating blue poles in winter landscape.",0.0445,0.1935,0.15,0.2957
000000456662.jpg,A smiling blonde girl stands in front of a white refrigerator.,1.9613,0.1935,0.7859,0.3242
000000286708.jpg,A black and white cat wearing a pink beanie hat.,1.357,0.1081,0.699,0.3625
000000005477.jpg,A golden LOT Airlines plane on a runway with a cloudy sky.,0.2345,0.1765,0.3757,0.3076
000000486573.jpg,"A clear vase with white flowers sits on a wooden windowsill, overlooking a lush green forest.",0.7647,0.0,0.5988,0.3479
000000369675.jpg,"Vintage red and white train at station, people visible through windows.",0.5582,0.2143,0.4076,0.2998
000000164115.jpg,Surfboard leaning against wooden fence near stone building.,0.0,0.2143,0.0625,0.3147
000000113403.jpg,Three teddy bears snuggle together on a floral-patterned bed.,0.5936,0.5,0.5163,0.3293
000000127530.jpg,Tennis player in blue shirt and white shorts hits ball with red racket.,0.9306,0.0625,0.5812,0.2634
000000384136.jpg,"Asian woman in yellow shirt holds hairdryer, aiming at camera.",0.0476,0.2581,0.1648,0.4067
000000419408.jpg,"Two young men skate in park, one on fence, one on bench.",0.0257,0.1622,0.119,0.3096
000000548524.jpg,Surfer rides small wave on blue-green ocean near pier.,0.163,0.2353,0.1515,0.3057
000000187513.jpg,"A small bathroom with green walls, white fixtures, and a shower.",0.7109,0.125,0.6113,0.3235
000000118594.jpg,Two longhorn cows graze in a grassy field behind a wire fence.,0.2981,0.2,0.2688,0.3538
000000539143.jpg,A blue and yellow train with red doors sits on tracks at a station.,0.4553,0.1333,0.5943,0.2903
000000169356.jpg,Skateboarder performs aerial trick on colorful ramp.,0.4348,0.3333,0.3587,0.272
000000494863.jpg,"A red train with ""BLS"" and ""165"" on its side, passing by a road.",0.4132,0.1667,0.4978,0.2881
000000217753.jpg,A colorful array of fruits displayed in green containers.,0.3197,0.24,0.3188,0.3411
000000491213.jpg,A black motorcycle parked on a brick curb beside a vintage blue Mustang.,0.9136,0.1875,0.4649,0.3621
000000374551.jpg,"A small bird perched on a branch, facing right.",0.2935,0.1379,0.3507,0.3081
000000482477.jpg,"A majestic hawk perched on a tree branch, gazing intently to the left.",0.2089,0.2143,0.3686,0.2837
000000521259.jpg,Children playing frisbee on dirt ground near yellow building.,0.3299,0.1905,0.2083,0.269
000000134096.jpg,"Calico cat perched on bathroom sink, gazing at faucet.",0.677,0.3846,0.3155,0.3857
000000288685.jpg,"Shepherd leads sheep and dog in grassy field, spectators watch from behind fence.",0.372,0.0976,0.2719,0.3135
000000094751.jpg,"A coastal city street with traffic signs, a fence, and a blue sky.",0.1023,0.375,0.2514,0.2913
000000293245.jpg,A black motorcycle parked on cracked concrete in front of a building.,1.0029,0.1111,0.6696,0.3271
000000167122.jpg,"A dark car in a parking lot at night, illuminated by streetlights.",0.3286,0.1818,0.2252,0.2986
000000447187.jpg,"A baseball game in progress with players, umpire, and pitcher visible.",0.2687,0.2143,0.1807,0.3223
000000350002.jpg,"A woman in a white dress sits in a salon chair, posing for a photo.",0.7081,0.2162,0.7622,0.2437
000000553664.jpg,"A laptop on a wooden table with headphones, in a library setting.",0.3253,0.1212,0.3226,0.2646
000000246968.jpg,"Woman in kitchen preparing food, surrounded by various kitchen items.",0.3316,0.1176,0.2439,0.3135
000000129054.jpg,A herd of zebras grazes in a grassy field with a mountain backdrop.,0.5461,0.1765,0.6819,0.3188
000000138241.jpg,Three plates of grilled meat with vegetables on a wooden table.,0.5001,0.1667,0.3683,0.2196
000000574297.jpg,A man rides a brown horse on a dirt path near a city.,0.9487,0.0571,0.5217,0.3171
000000328117.jpg,"A buffet tray of golden-brown Medhu Vada, crispy and appetizing.",0.036,0.2727,0.1829,0.3113
000000192699.jpg,Two people in helmets and jackets sit on dirt bikes in a forest.,0.868,0.5,0.5149,0.3552
000000344611.jpg,"Flooded road with warning signs, apartment buildings, and trees in background.",0.1543,0.0889,0.084,0.3467
000000153510.jpg,A plate of chicken tikka masala with rice and naan bread.,0.6309,0.3429,0.5569,0.2695
000000576031.jpg,A skier in black gear navigates snowy terrain with two others nearby.,0.138,0.2069,0.119,0.3237
000000108864.jpg,Two elephants playfully wrestle in a grassy field with mountains in the background.,0.5904,0.0645,0.4536,0.3293
000000370677.jpg,Three women in colorful uniforms stand before a bakery display.,0.2796,0.25,0.2808,0.3467
000000502347.jpg,A small plane flies over a harbor with boats and houses on a hillside.,0.4942,0.2424,0.4915,0.335
000000098018.jpg,A dilapidated kitchen with a gas stove and dirty dishes.,0.094,0.4,0.1835,0.2966
000000384666.jpg,A group of skiers enjoying a snowy day on a mountain slope.,0.3027,0.1905,0.3757,0.3081
000000101068.jpg,"Boy hits baseball, creating water splash on baseball field.",0.2135,0.25,0.1389,0.3369
000000070254.jpg,"Green train arrives at station, passengers waiting on platform.",0.3625,0.1714,0.3188,0.3142
000000283038.jpg,"A weathered stop sign stands in a city intersection, surrounded by buildings and greenery.",0.4618,0.2857,0.367,0.3057
000000398438.jpg,A couple cuts a three-tiered wedding cake with floral decorations.,0.4884,0.2667,0.5111,0.3013
000000227399.jpg,"Vintage train on cobblestone street, tourists nearby, blue sky above.",0.0468,0.129,0.0735,0.2996
000000571718.jpg,A man stands beside a vibrant yellow banana display in a black and white market scene.,0.0512,0.1143,0.2062,0.376
000000427055.jpg,A bustling city street with a prominent clock tower and parked cars.,0.3027,0.0769,0.1961,0.2712
000000121744.jpg,"A smiling tennis player sits on the court, holding his racket.",0.2787,0.25,0.3125,0.3086
000000460927.jpg,A black and white photograph of a bear standing on a grassy hillside.,0.7791,0.1111,0.6696,0.3423
000000385997.jpg,A black and white photo of a dog sleeping in a circular bed.,0.7074,0.05,0.6541,0.281
000000016598.jpg,"Woman with blue hair takes selfie in bathroom, wearing blue shirt and tie.",0.8854,0.1818,0.4745,0.3604
000000240049.jpg,"Woman with blonde hair holds baby at zoo, watching giraffes.",0.2365,0.4242,0.1835,0.3384
000000526392.jpg,"A busy street scene with cars, traffic lights, and buildings in the background.",0.2898,0.2353,0.2427,0.2629
000000466125.jpg,A young girl smiles while holding a pink umbrella with whale designs.,0.3503,0.2727,0.31,0.3445
000000222118.jpg,"Woman on phone, smiling, holding zebra-print bag against white brick wall.",0.1555,0.3478,0.2038,0.2998
000000386912.jpg,"Woman at desk with iMac, surrounded by books and office supplies.",0.298,0.1818,0.3431,0.2925
000000177893.jpg,A red Metro Rapid bus parked on a sunny city street with palm trees.,0.8252,0.2143,0.4189,0.3672
000000248810.jpg,"A giraffe stands in a zoo enclosure, surrounded by rocks and trees.",0.5236,0.1905,0.4429,0.3555
000000252332.jpg,A stop sign with a bicycle symbol stands in a wooded area.,0.6426,0.129,0.4259,0.2949
000000219271.jpg,A crane lifts a large container from a truck on a mountain road.,0.5153,0.2703,0.4699,0.3379
000000292456.jpg,"Luxury couple on moped, bellhop handing over luggage in upscale setting.",0.0174,0.303,0.0602,0.344
000000133343.jpg,A man in sunglasses and a suit takes a selfie indoors.,0.6274,0.2,0.5569,0.2795
000000436551.jpg,"Two black swans float on murky water, one holding a fish.",0.4042,0.1277,0.5373,0.3447
000000378453.jpg,A herd of zebras gathers around a muddy watering hole in a dry landscape.,0.8138,0.2105,0.8274,0.3555
000000114049.jpg,"Crowded subway car with people standing, luggage, and a bicycle visible.",0.02,0.3448,0.198,0.2681
000000080949.jpg,"A kitten lounges on a laptop, blocking the keyboard.",0.5579,0.125,0.4133,0.3386
000000400803.jpg,"Orange rescue boat with two people on deck, floating on blue ocean.",0.4751,0.1053,0.263,0.3704
000000447465.jpg,Two skiers in colorful outfits prepare for a race on snowy slopes.,0.0142,0.2941,0.1613,0.3596
000000358923.jpg,Woman in red shirt talks on phone with colorful umbrella.,0.2868,0.2222,0.2896,0.312
000000491725.jpg,A serene nighttime harbor scene with illuminated sailboats and calm waters.,0.1577,0.2963,0.0602,0.3494
000000512564.jpg,"A bustling city street with tall buildings, cars, and pedestrians.",0.1796,0.1538,0.4537,0.2888
000000551804.jpg,A female tennis player in white and black attire prepares to hit a ball on a clay court.,0.2706,0.1622,0.4893,0.3423
000000142585.jpg,A bustling Indian street scene with a woman on a motorcycle and a white van.,0.1607,0.32,0.4261,0.2483
000000474344.jpg,"A man in black stands on dirt, holding a green bat.",0.2842,0.2424,0.5373,0.2937
000000474028.jpg,Children playing soccer on a grassy field with trees in the background.,0.6341,0.16,0.5496,0.2859
000000339823.jpg,Woman in orange dress smiles under black lace umbrella against blue sky.,0.9077,0.3333,0.4605,0.3782
000000181421.jpg,"Three people in a canoe on a lake, holding an umbrella.",0.9817,0.5,0.6114,0.3643
000000401446.jpg,"A woman in fall attire stands on a leaf-covered sidewalk, holding an umbrella.",0.7046,0.129,0.5984,0.325
000000186938.jpg,A small bird with a white belly and black markings stands on sandy ground.,0.6319,0.0,0.738,0.3308
000000146825.jpg,A red train with yellow stripes pulls into a station.,0.6299,0.2449,0.3117,0.2944
000000364322.jpg,"A flock of sheep stands on a lush green field, some facing the camera.",0.424,0.3226,0.4692,0.3381
000000062692.jpg,A young woman in a black tank top and white skirt plays tennis on a blue court.,0.2314,0.1951,0.5215,0.3071
000000297830.jpg,"A wet, muddy dog sits on a porch next to a beer bottle.",0.4396,0.2581,0.4882,0.3606
000000136772.jpg,A clear glass bowl filled with sliced strawberries and mandarin oranges.,0.7703,0.1714,0.4482,0.3677
000000461275.jpg,A street sign for Furnace and Crapo streets in a tree-filled area.,1.022,0.2857,0.4429,0.4172
000000019402.jpg,"Two people in winter coats, one laughing, one eating, in a blurry, overexposed photo.",0.2756,0.1212,0.2972,0.3352
000000228214.jpg,"Marine in dress uniform using phone, holding water bottle outdoors.",0.4755,0.24,0.4573,0.395
000000561679.jpg,A no parking sign with graffiti in a residential neighborhood.,0.6651,0.2143,0.4331,0.3154
000000463730.jpg,"A bustling city street with buses, cars, pedestrians, and a large orange building.",0.1006,0.1905,0.3713,0.2627
000000167067.jpg,"Blurry selfie of smiling man in suit, bow tie, and light blue shirt.",0.4301,0.1143,0.2066,0.356
000000157928.jpg,"Two hikers prepare for a snowy trek, checking gear and equipment.",0.0289,0.3871,0.1485,0.3411
000000449579.jpg,"Celebratory tennis player on green court, arms raised in triumph.",0.1649,0.2963,0.1271,0.2927
000000312720.jpg,"A skier soars through the air, harness attached, against a snowy backdrop.",0.2722,0.1463,0.3042,0.3408
000000544052.jpg,Stormtroopers skateboarding on gravel road in Lego-style scene.,0.0011,0.2308,0.2344,0.3557
000000475732.jpg,An orange cat wearing a blue baseball cap sits on a blue couch.,0.8783,0.3125,0.6618,0.3638
000000072795.jpg,Baseball game in progress with players on field and spectators in stands.,0.1174,0.0714,0.2302,0.2998
000000541123.jpg,A tense tennis match between Nishikori and Federer at the 2012 London Olympics.,0.1128,0.1935,0.1176,0.3516
000000020992.jpg,"Woman with short hair eating hot dog, looking surprised.",0.3472,0.2162,0.3304,0.3643
000000403584.jpg,"Two surfers stand on a beach, preparing for a stormy day.",0.4299,0.1765,0.4848,0.343
000000229216.jpg,"Two women sit on a stone bench, one looking at her phone.",0.7531,0.4706,0.7231,0.3225
000000085823.jpg,Two zebras grazing on green grass in a natural setting.,0.5214,0.3077,0.5439,0.3267
000000001675.jpg,A black cat with white markings lounges on an open laptop.,0.6521,0.125,0.5373,0.3406
000000495448.jpg,A three-tiered wedding cake with white frosting and pink flowers.,1.052,0.2963,0.4537,0.3291
000000022192.jpg,"A pit bull sits on a messy bed, surrounded by clothes and a box.",0.4134,0.0556,0.4958,0.3933
000000262048.jpg,A couple relaxes on a beach under a red umbrella.,1.5504,0.2703,0.5625,0.3442
000000112626.jpg,A gray suitcase with wheels sits on a wooden floor in a living room.,0.8457,0.0741,0.7156,0.3245
000000175364.jpg,A modern kitchen with stainless steel appliances and wooden cabinets.,0.3869,0.1875,0.446,0.2913
000000158945.jpg,"Elephant with saddle walks through muddy terrain, people nearby.",0.0048,0.0741,0.1736,0.3167
000000116439.jpg,"An elderly woman in a boat on a river, surrounded by colorful fabrics and purses.",0.3581,0.2222,0.4646,0.3887
000000433103.jpg,Children in yellow shirts use green tablets in a classroom setting.,0.0193,0.2105,0.253,0.2783
000000553221.jpg,"Man windsurfing high above water, surrounded by colorful kites.",0.2659,0.1765,0.1111,0.3003
000000253452.jpg,"A restaurant table with salmon, vegetables, onion rings, coffee, and cheesecake.",0.3079,0.0833,0.2398,0.2854
000000565778.jpg,"Blue train emerges from tunnel, two people visible through rear window.",0.3565,0.1111,0.1087,0.3418
000000342367.jpg,"A formal meeting with a man speaking, two seated individuals, and a laptop.",0.0424,0.2857,0.3321,0.2208
000000382088.jpg,A white horse stands in a fenced paddock with a scenic backdrop.,0.8758,0.0714,0.6048,0.3127
000000006614.jpg,A black and white still life of fruits and peanuts on a white surface.,0.4741,0.2424,0.5048,0.3833
000000139684.jpg,"A cozy living room with a TV, couch, and colorful decor.",0.3145,0.1765,0.3993,0.2786
000000193743.jpg,"Man on tennis court, waving to crowd, holding racket in other hand.",0.4912,0.2105,0.3676,0.3401
000000290771.jpg,A cozy living room with a view of a forested backyard.,0.5758,0.2162,0.5106,0.3262
000000400794.jpg,"Man enjoying pizza in restaurant, smiling at his meal.",0.0967,0.2759,0.1111,0.332
000000148508.jpg,A vibrant red double-decker bus travels through a bustling city street.,0.7159,0.2326,0.5831,0.314
000000463522.jpg,Horses and buggies on a sunny street with colorful buildings.,0.109,0.1429,0.1695,0.3477
000000056344.jpg,"A cluttered desk with two monitors, keyboard, mouse, and various electronic devices.",0.4579,0.4615,0.3841,0.323
000000134886.jpg,A Lufthansa jet flies low over a grassy field with a car below.,0.164,0.1364,0.266,0.3171
000000460379.jpg,"Three giraffes in a zoo enclosure, surrounded by trees and grass.",0.4802,0.1081,0.5373,0.3665
000000126226.jpg,"Baseball dugout scene with players, gear, and red fence in background.",0.3614,0.2162,0.1485,0.3154
000000108503.jpg,Two surfers walk along a beach with waves and a rocky hill in the background.,0.5503,0.2308,0.6611,0.3167
000000529105.jpg,A brown horse with a white stripe lies in a grassy field.,0.6299,0.3571,0.4429,0.343
000000224807.jpg,A group of Asian people gather around a table in a restaurant.,0.3217,0.3333,0.4464,0.3381
000000193884.jpg,"A quiet cemetery street with white mausoleums, a stop sign, and a blue sky.",0.3197,0.1333,0.2326,0.3096
000000212166.jpg,"A young girl eats pizza, looking surprised at the camera.",0.0,0.2069,0.1181,0.3176
000000396518.jpg,A woman in traditional attire navigates a small boat through murky waters.,0.1749,0.3636,0.2151,0.3164
000000070048.jpg,"A cozy meal on a table with soup, salad, wine, and various accompaniments.",0.5529,0.0625,0.3321,0.3184
000000382696.jpg,A kitchen undergoing renovation with exposed wiring and appliances.,0.2164,0.4,0.2366,0.3259
000000165257.jpg,A modern kitchen with black granite countertop and stainless steel appliances.,0.2152,0.3333,0.2869,0.3054
000000311518.jpg,A green canoe floats on a calm pond near modern buildings.,0.2279,0.25,0.4055,0.3684
000000341719.jpg,A snowy mountain scene with skiers and snowboarders enjoying a sunny day.,0.167,0.1379,0.4464,0.3132
000000427034.jpg,"A dog rests its head on a laptop, gazing at the screen.",0.8045,0.1905,0.7516,0.3398
000000229849.jpg,"Woman in blue jumps on tennis court, preparing to hit ball.",0.3939,0.2353,0.3382,0.3164
000000189451.jpg,A partially eaten chocolate cake on a white plate with utensils.,0.8889,0.0541,0.4848,0.3313
000000060932.jpg,"A man in a white suit holds a phone cord, surrounded by people in formal attire.",0.2214,0.1765,0.4203,0.27
000000551820.jpg,A man in a gym playing racquetball with a group of people.,0.1067,0.2667,0.4,0.3103
000000284762.jpg,"A street scene with a traffic light, blue sign, and building in the background.",0.1728,0.3125,0.2105,0.2712
000000067406.jpg,Three men fly kites in a grassy field on a sunny day.,0.6203,0.1875,0.5157,0.3679
000000354307.jpg,A man with severe facial injuries lies on a hospital bed.,0.5416,0.129,0.6113,0.3018
000000578500.jpg,"A cozy living room with red walls, floral couch, and blue chair.",0.3296,0.0769,0.4032,0.3022
000000127092.jpg,A bustling city street with parked cars and a prominent yellow building.,0.2476,0.4,0.4018,0.2272
